Région,Département,Commune,Nom du festival,Début,Fin,Genre,Site web,Téléphone,,Texte,"Lon,Lat",Nom,Fonction,Citation
Hauts-de-France,Somme,Saint-Riquier,Festival de Saint-Riquier,02/07/2019,12/07/2019,Musique,ccr-abbaye-saint-riquier.fr,03 60 03 44 70 ,,"Une programmation éclectique, du jazz à la world musique en passant par la musique de films, la pop ou encore la musique de chambre. A l’abbaye de Saint Riquier, le festival accueille cette année : Roger Hodgson, Dee Dee Bridgewater, Melody Gardot, Manu Dibango, Renaud Capuçon, Nicholas Angelich, Roger Muraro, Edgar Moreau, Guillaume Bellom et l’orchestre Philharmonique de Radio France dirigé par Andris Poga. TROP TARD OCTOBRE","1.90815,50.1065811",,,
Hauts-de-France,Pas-de-Calais,Arras,Main Square Festival,30/06/2022,03/07/2022,Musique,mainsquarefestival.fr,,,"Sur la scène principale installée dans la Citadelle d’Arras Dj Snake, Angèle, Yungblud, Kennyyhoopla, Sting, Nisha & Gazo & Tiakola, LP, Feu! Chatterton, The Lathums, The Black Eyed Peas, M, Vald, Pixies, The Regrettes, Edgär, Twenty Øne Piløts, Sum 41, George Ezra, Skip the Use, Last Train, You Me at Six se succèdent. 
","2.7250501,50.268052",,,
Hauts-de-France,Pas-de-Calais,Saint-Omer,Saint-Omer Jaaz festival,08/07/2022,11/07/2022,Musique,saint-omer-jazzfestival.fr,,,"Le festival met à l'honneur en priorité les musiciens et musiciennes de l'hexagone et des pays francophones. Artistes connus et plus confidentiels se partagent la scène. Les festivités s'ouvrent dans la salle du Millénium à Mametz avec un concert ""Wild Poetry"" de David Patrois (vibraphone), Pierre Marcault (percussions), Boris Blanchet (saxophone), Blaise Chevallier (contrebasse) et Phillippe Gleize (batterie). La seconde partie de soirée se déplace au jardin des ruines de l'abbaye de Saint-Bertin pour un concert ""Claque, sonne l'orkestre"" dirigé par Jean-Robert Lay et les saxophonistes Jessy Blondeel, Franck Coulibaly, Arnaud Thuilliez, Sakina Abdou et Frédéric Labit. ","2.228633,50.738037",,,
Hauts-de-France,Pas-de-Calais,Côte d'Opale,Festival de la Côte d'Opale,13/07/2022,24/07/2022,Musique,festival-cotedopale.fr,03 21 30 40 33,,"La chanson française est à l'honneur avec des artistes confirmés ou émergents. Les festivaliers peuvent retrouver Julien Doré, Ben Mazué, Véronique Sanson, Bigflo et Oli, Terrenoire, Feu ! Chatterton, Didier Wampas, Emily Loizeau, Sam Sauvage, Ninon, George Ka, La bête, Oete et Moma Elle. A noter : Imelda May, seule artiste en dehors du répertoire français à être invitée.","1.555598,50.3927514",,,
Hauts-de-France,Nord,Aulnoye-Aymeries,Les Nuits Secrètes,22/07/2022,24/07/2022,Musique,lesnuitssecretes.com,03 27 53 63 87,,"Les soirées sont programmées sur trois scènes. La ""grande scène"" dédiée aux têtes d'affiche, ""l'Eden"" qui propose la nouvelle garde musicale et ""la Bonav"" imaginé pour danser toute la nuit. En prime, les  ""Parcours  secrets""  font embarquer  le  public  à pied, à vélo ou en bus vers une  destination inconnue,  pour  assister  au live  d’un  artiste  dont  le  nom  est  tenu  secret  jusqu’au début du concert. Charlotte de Witte, Damso, Rilès, Izïa, Rone, Shygirl, Tiken Jah Fakoly, Kampire, Ibeyi, Rodrigo y Gabriela, King Halloumi, Juliette Armanet et Orelsan figurent parmi les artistes invités.","3.804497,50.1823919",,,
Hauts-de-France,Aisne,Saint-Gobain,Festival des vers solidaires,16/08/2019,18/08/2019,Musique,vers-solidaires.org,03 23 39 83 84,,"La programmation éclectique est orientée musique du monde avec également des groupes locaux. Goran Bregović Karpatt, Les Diables De La Garrigue, Marcel et son orchestre, The Summer Rebellion sont notamment au rendez-vous. Le dimanche, un marché bio composé d'une quinzaine de producteurs s'établit dans le village. FORMULAIRE ENVOYE SUR SITE","3.3286481,49.565243",,,
Hauts-de-France,Pas-de-Calais,Le Touquet-Paris-Plage,Pianos Folies,01/06/2022,06/06/2022,Musique,lespianosfolies.com,03 21 06 72 00,"Justine Pouille
presse@letouquet.com
+33 (0)3 21 06 82 11","Six journées de concerts sont prévues. Les pianistes Katia et Marielle Labèque, Dimitri Naïditch, Arthur Alard, Leonore Queffelec-Engerer, Nathalia Milstein, Lucas Debargue et Fanny Azzuro, la violoncelliste Anita Balazs, le violoniste Gilles Naturel, le flûtiste Jordan Arbus, la soliste Evelyne Berezovsky font partie des artistes invités. Le ""OFF"" propose des concerts dans la région, à Hesdin, Montreuil-sur-Mer, Etaples-sur-Mer, Beaurainville, Dourriez et Rang-du-Fliers. ","1.5761288,50.4836141",,,
Hauts-de-France,Pas-de-Calais,Le Touquet-Paris-Plage,Touquet Music Beach Festival,26/08/2022,27/08/2022,Musique,https://www.touquetmusicbeach.com/,,,"Changement de lieu cette année, on passe du bord de l'eau à l'Orangerie de la Baie, au coeur de la baie de Canche. Le site accueille artistes et festivaliers pour deux soirées de concerts avec notamment Justice, Kungs, Martin Solveig, Kavinsky, The Avener, Cerrone, Marc Rebillet, L’Impératrice, Breakbot & Irfane, Myd et Parcels.","1.5761288,50.4836141",,,
Hauts-de-France,Nord,Raismes,Raismes Fest,10/09/2022,11/09/2022,Musique,raismesfest.fr,03 27 14 94 27,,"Le festival de hard rock et de métal prend ses quartiers dans l'enceinte du château de la princesse d'Arenberg. La grande scène est principalement ouverte à des groupes confirmés et internationaux, tandis qu'une seconde scène dédiée aux groupes émergents, nationaux ou régionaux lui fait face.  font partie des artistes invités. ENVOYER MAIL Programmation, Communication : Philippe programmation@raismesfest.fr
Accréditations, Presse : Philippe accreditations@raismesfest.fr","3.4224901,50.373959",,,
Hauts-de-France,Nord,Tourcoing ,Picasso et les avants-gardes arabes ,02/04/2022,10/07/2022,Photo / Art contemporain,ima-tourcoing.fr,03 28 35 04 00,,"L'exposition présente soxante-dix oeuvres des années 40 jusqu'aux années 80. Le point de départ est le portrait de Djamila Boupacha réalisé par Picasso en décembre 1961. La jeune algérienne militante du FLN, emprisonnée et torturée avait été défendue notamment par Gisèle Halimi et Simone de Beauvoir. L'idée est de mettre en dialogue le peintre espagnol et les modernes arabes. Les artistes Baya, Laure Ghorayeb, Ezekiel Baroukh, Jawad Selim, Aref El Rayess, Dia Al Azzawi, Adham Ismaïl, Mohammed Khadda, Samir Rafi sont exposés. ","2.967966,50.600887",,,
Ile de France,Seine-Saint-Denis,Saint-Denis,Festival de Saint-Denis ,31/05/2022,03/07/2022,Musique,festival-saint-denis.com/fr/home/,01 48 13 06 07,,"Les concerts ont lieu dans la Basilique de Saint-Denis et à la Légion d’Honneur. Trois Stabat Mater sont programmées. Un baroque avec celui de Pergolèse, interprété par la soprano Pretty Yende et l'ensemble les Surprises. Un classique avec Rossini par le Philharmonique et le chœur de Radio France sous la direction de Myung-Whun Chung. Et celui du 20è siècle de Poulenc, dirigé par le chef d’orchestre Alexandre Bloch avec l'orchestre national de Lille, le chœur de l’orchestre de Paris et la soprano Jodie Devos.","2.3306833,48.9267935",,,
Ile de France,Essonne,Chamarande,Essonne en scène ,24/06/2022,25/06/2022,Musique,,,,"Les concerts variés se dépoloient au sein du bucolique Domaine de Chamarande. Les deux têtes d’affiche sont Julien Doré et Calogero. Le reste de la programmation comprend Se joindront à eux Pr2B,Terrenoire, Victor Solf et Bandit Bandit. Côté scène locale, on attend Barkanan, La Boum Brute, Global Network, Vanessee Vulcane, Alma Real et Salammbô.","2.2034376,48.5165037",,,
Ile de France,Paris,Paris,ManiFeste,08/06/2022,02/07/2022,Autres,manifeste.ircam.fr,01 44 78 12 40,Attachée presse Claire Fabre Opus 64,"Les événements se déploient de l'Ircam au Centre Pompidou à la Philharmonie de Paris, en passant par la Maison de la radio et de la musique, Le Centquatre-Paris et la Cité de la musique ou encore le T2G-Théâtre de Gennevilliers. Orchestre et électronique se mêlent pour 24 rendez-vous et 36 créations. La programmation inclut la célébration des anniversaires de Kaija Saariaho et Philippe Manoury dont les solistes de l’Ensemble intercontemporain réinterprètent Sonus ex machina.","2.224199,48.815573",,,
Ile de France,Seine-Saint-Denis,Saint-Denis,L'été du canal,09/07/2022,14/08/2022,Autres,tourisme93.com/ete-du-canal/,01 49 15 98 98,,"Tous les week-ends, des animations sont programmées : fluviales ou sur berge. Le bassin de la Villette, le canal de l’Ourcq, le canal Saint-Denis et le nord de la Seine accueillent des concerts flottants, des événements culturels divers - cinéma en plein air, ateliers de sérigraphie -, des balades thématiques, notamment sur l'histoire des canaux ou le street-art.","2.2883109,48.8072484",,,
Ile de France,Paris,Paris,L'été des p'tits futés,07/07/2022,31/08/2022,Autres,etedesptitsfutes.com,01 48 01 92 26,,Des spectacles pour enfants sont prévus tous les jours en semaine au théâtre Darius Milhaud. La conteuse Evelyne Nouaille revisite Blanche-Neige frères Grimm dans une version de théâtre de papier. Ornis ou la journée d'un oiseau est un seul en scène de Claire Godart qui suit la vie d'un oiseau multicolore.,"2.224199,48.815573",,,
Ile de France,Val d'Oise,Enghien-les-Bains,Festiv'été ,13/07/2019,25/08/2019,Autres,ot-enghienlesbains.fr,01 34 12 41 15,,"La programmation se décline sur tous les week-ends de juillet et août. Des concerts et des séances de cinéma en plein air sont organisés ainsi que des animations sportives avec par exemple de la zumba et du trampoline. FAUT TEL, YA PAS DE MAIL","2.2929081,48.961742",,,
Ile de France,Hauts-de-Seine,Saint-Cloud,Films sous les étoiles,23/06/2022,25/06/2022,Cinéma,domaine-saint-cloud.fr,01 41 12 02 90,,"Au domaine national de Saint-Cloud, trois soirées de cinéma en plein air sont proposées avec Bandes de filles de Céline Schiamma, Au-revoir là-haut d’Albert Dupontel, Le grand bain de Gilles Lellouche. Chaque projection est précédée de deux courts métrages.
","2.1807309,48.8263419",,,
Ile de France,Paris,Paris,Festival Silhouette,26/08/2022,03/09/2022,Cinéma,association-silhouette.com,,"Contact Presse :
Laura Perrin
com@association-silhouette.com
","La musique et le cinéma investissent le parc de la Butte du Chapeau Rouge. Chaque soir, un groupe issu de la scène francilienne propose une concert avant de laisser place à deux heures de courts métrages internationaux. Cette année une sélection qui met en lumière xxxxxxxxx. Des projections en journée sont également proposées avec des documentaires et des films jeune public. ","2.224199,48.815573",,,
Ile de France,Paris,Paris et alentour,Monuments en mouvement ,29/03/2019,13/10/2019,Danse,monuments-nationaux.fr,,,"Le spectacle chorégraphique Origami de Yvann Alexandre est programmé en juin au Château d'Azay-le-rideau ainsi qu'à la Chapelle expiatoire à Paris. En septembre à l'Hôtel de Sully, Jean-Baptiste André et Julia Christ se retrouvent pour une création de théâtre-cirque A brûle pourpoint. Les chorégraphes Brennan Gerard et Ryan Kelly proposeront leur Modern living 2019 à la Villa Savoy à Poissy, une exploration sur les rapports entre danse et architecture contemporaine. MAIL ENVOYE. Pour l'instant un seul truc programmé. Attendre au cas où.","1.44617,48.1200811",,,
Ile de France,Hauts-de-Seine,Saint-Cloud ,Concerts et Jeux d'eau,11/06/2022,12/06/2022,Musique,http://www.domaine-saint-cloud.fr/,,,"Concerts, déambulation, découverte des cascades et fontaines sont au programme dans ce parc dessiné notamment par André Le Nôtre. Inspirée par les chants paysans siciliens, la chanteuse Maura Guerrera, originaire de Messine, est en duo avec le musicien Malik Ziad, passionné de guembri et mandole, deux instruments traditionnels à cordes. La compagnie italienne de danse TarantARTE propose de la danse traditionnelle du sud du pays et le guitariste Kevin Seddiki allie jazz et classique en solo et en compagnie de Vincent Segal, au violoncelle. Enfin, Cheick Tidiane Seck nous plonge à la croisée du jazz, du rythm'n blues et de la culture mandingue, quand Wang Li revisite avec sa guimbarde la musique ancestrale chinoise. ","2.1857239,48.8440271",,,
Ile de France,Hauts-de-Seine,Boulogne-Billancourt,Les étés de la danse ,08/07/2019,17/07/2019,Danse,lesetesdeladanse.com,01 42 68 22 14,,C'est le rendez-vous estival des grandes compagnies de danse du monde entier. La Compañía Nacional de Danza de España sous la direction de José Martínez est l'invitée d'honneur de cette année. Elle présentera son ballet Carmen du chorégraphe Johan Inger d'après les musiques de Georges Bizet et Rodion Chtchedrine et la musique originale additionnelle de Marc Álvarez. N'EXISTE PLUS,"2.222912,48.8214679",,,
Ile de France,Val-de-Marne,Saint-Maur-des-Fossés,Saint-Maur en poche,24/06/2022,26/06/2022,Littérature,https://www.enpoche.org/communications/edition-2018/,,,"Le parrain du salon est l'écrivain Andréï Kourkov et la marraine, la Grande-Duchesse de Luxembourg, Maria Teresa. Plus de 200 auteurs et autrices de tous les genres littéraires sont attendus place des Marronniers. Aurélie Valognes, Olivia Ruiz, Philippe Besson, Baptiste Beaulieu, Adèle Breau, Mélissa Da Costa, Raphaëlle Giordano, David Foenkinos, Estelle-Sarah Bulle et Adelaïde De Clermont-Tonnerre comptent parmi les écrivains présents. A noter : le 24 juin est dédié à l'accueil des groupes scolaires.","2.4606071,48.7840399",,,
Ile de France,Paris,Paris,Orchestre d'Afrique,10/06/2022,12/06/2022,Musique,philharmoniedeparis.fr,01 44 84 44 84,,"L’Orchestre Pasdeloup et l’Orchestre philharmonique du Maroc se rejoignent pour une soirée entre Passion, œuvre du compositeur marocain Ahmed Essyad et Shéhérazade, celle de Nikolaï Rimski-Korsakov en passant par les chants traditionnels Amedyaz et Ay Al Xir Inu. L'orchestre symphonique kimbanguiste de Kinshasa et le choeur de l'orchestre de Paris se retrouvent sous la direction d'Armand Diangienda W. pour un concert de sa symphonie Mon identité, de Luba, création d'Heritier Mayimbi Mbuangi et de la Messe de l'orphelinat de Mozart.","2.224199,48.815573",,,
Ile de France,Yvelines,Versailles,Versailles Festival,18/05/2019,12/07/2019,Musique,chateauversailles-spectacles.fr,01 30 83 78 89,,"Concerts, opéras, bal, musique électro et spectacles rythment ce festival. Dans les jardins de l'Orangerie, le spectacle pyrotechnique qui retrace le destin de Marie-Antoinette revient cette année. Le ""Grand bal masqué"" sera ponctué par une représentation de danseurs et performeurs, sous la direction artistique du chorégraphe Hakim Ghorab. En prime, le 8 juin, le Château proposera une performance animée par scène électro française : Breakbot x Irfane, Busy P, Myd et So Me. MAIL ENVOYE","2.0698931,48.779161",,,
Ile de France,Val d'Oise,Auvers-sur-Oise,Festival d'Auvers-sur-Oise,21/04/2022,04/07/2019,Musique,http://festival-auvers.com/,01 30 36 77 77,,"Parmi les temps forts à l'église Notre Dame d’Auvers-sur-Oise, le pianiste Fazil Say jouera Beethoven, Debussy ou encore Satie et la mezzo-soprano Joyce DiDonato interprétera des extraits d'opéras de Mozart, Haendel et Rossini. A noter : Deux jours de masterclasses d’opéra de Mozart sont organisés avec le chanteur Ruggero Raimondi au château de Méry-sur-
Oise.

MAIL ENVOYE","2.1203641,49.0639309",,,
Ile de France,Paris,Paris,Paris Hip Hop,01/06/2019,23/06/2019,Musique,paris-hiphop.com,,Emma Soriano: emmasoriano@newyork-ent.com,"Concerts, performances, expositions, projections de films, conférences et tables rondes ponctuent le festival. Le ""Rendez-Vous hip hop"" à Périphérique au sein du Parc de la Villette, propose un grand concert gratuit qui marque le début des festivités avec Jay Prince, Laylow, Dosseh, Fanny Polly, Paradox-Sal, Jojo Skrazzy etc. L'événement ""Ourcq Living Colors"" met en avant l’art du graffiti.  EXISTE PLUS ??","2.224199,48.815573",,,
