epci,libelle_epci,population_carto,effectif_cumu_termine,taux_vaccination_adultes,EPCI 2020,Nom,niveau_vie_median,interdecile,dep,pauvrete40,pauvrete60,vaccination_septembre
243500782,CA DU PAYS DE SAINT MALO AGGLOMERATION,11540,63990,554.5,243500782.0,Le Pays de Saint Malo Agglomération,21230.0,"3,0",35,"8,2","16,9",85.0
243600202,CC CHABRIS PAYS DE BAZELLE,980,4210,429.6,243600202.0,Chabris - Pays de Bazelle,19370.0,"2,6",36,"10,0","21,9",81.0
243600236,CC DU PAYS D ISSOUDUN,3410,13020,381.8,243600236.0,Le Pays d'Issoudun,20010.0,"2,8",36,"10,5","19,9",82.4
243600293,CC DE LA REGION DE LEVROUX,810,4250,524.7,243600293.0,La Région de Levroux,19960.0,"2,5",36,"8,0","16,9",83.8
243600301,CC VAL DE L INDRE BRENNE,1690,9150,541.4,243600301.0,Val de l'Indre - Brenne,19770.0,"2,5",36,"8,6","18,6",84.4
243600319,CC BRENNE VAL DE CREUSE,2550,11370,445.9,243600319.0,Brenne - Val de Creuse,18970.0,"2,8",36,"12,1","23,2",82.6
243600327,CA CHATEAUROUX METROPOLE,9480,51110,539.1,243600327.0,Châteauroux Métropole,20240.0,"3,0",36,"14,4","24,1",80.4
243600343,CC COUR DE BRENNE,770,3220,418.2,243600343.0,Cœur de Brenne,18550.0,"2,6",36,"9,1","20,8",81.7
243600350,CC DE LA CHATRE ET SAINTE SEVERE,2460,11080,450.4,243600350.0,La Châtre et Sainte-Sévère,19250.0,"2,8",36,"10,6","21,5",80.4
243700499,CC DU CASTELRENAUDAIS,2160,10640,492.6,243700499.0,Le Castelrenaudais,20480.0,"2,7",37,"7,8","16,7",81.4
243700754,TOURS METROPOLE VAL DE LOIRE,31810,200650,630.8,243700754.0,Tours Métropole Val de Loire,21040.0,"3,6",37,"14,4","23,4",82.7
243700820,CC DE BLERE VAL DE CHER,2380,15240,640.3,243700820.0,Bléré Val de Cher,22020.0,"2,6",37,"5,0","12,0",83.5
243800604,CA PORTE DE L ISERE (C.A.P.I),9500,68650,722.6,243800604.0,Porte de l'Isère (C.A.P.I),20970.0,"3,1",38,"13,1","23,9",76.5
243800745,CC DE L OISANS,1570,7210,459.2,243800745.0,L'Oisans,21550.0,"2,8",38,"6,9","15,2",80.1
243800935,CC LYON SAINT EXUPERY EN DAUPHINE,2040,18120,888.2,243800935.0,Lyon Saint Exupéry en Dauphiné,21780.0,"2,8",38,"8,4","17,2",79.1
243800984,CA DU PAYS VOIRONNAIS,13490,66360,491.9,243800984.0,Le Pays Voironnais,23150.0,"3,0",38,"7,0","14,5",81.5
243801024,CC DU MASSIF DU VERCORS,1570,8760,558.0,243801024.0,Le Massif du Vercors,23270.0,"3,0",38,"5,0","11,8",81.7
243801073,CC DE BIEVRE EST,4950,15040,303.8,243801073.0,Bièvre Est,22080.0,"2,6",38,"5,3","12,6",80.8
243801255,CC DES COLLINES DU NORD DAUPHINE,2000,17260,863.0,243801255.0,Les Collines du Nord Dauphiné,24600.0,"2,6",38,"5,0","8,2",81.8
243900354,CC DE LA STATION DES ROUSSES HAUT JURA,910,4200,461.5,243900354.0,La Station des Rousses-Haut Jura,32620.0,"3,5",39,"5,0","6,4",64.3
243900420,CC DU VAL D AMOUR,1100,5780,525.5,243900420.0,Le Val d'Amour,20220.0,"2,7",39,"8,4","18,5",79.5
243900479,CC DU HAUT JURA ARCADE,1220,5270,432.0,243900479.0,Le Haut-Jura - ARCADE,23880.0,"3,6",39,"8,3","15,3",67.8
243900560,CC JURA NORD,2290,7400,323.1,243900560.0,Jura Nord,21120.0,"2,5",39,"6,1","15,0",78.4
243900610,CC LA GRANDVALLIERE,660,3420,518.2,243900610.0,La Grandvallière,24050.0,"3,1",39,"5,3","12,4",72.4
243901089,CC DE LA PLAINE JURASSIENNE,1880,6110,325.0,243901089.0,La Plaine Jurassienne,20100.0,"2,5",39,"7,9","18,2",79.8
244000543,CC DE MIMIZAN,1960,9540,486.7,244000543.0,Mimizan,20410.0,"2,9",40,"9,3","19,0",82.7
244000659,CC DU SEIGNANX,3070,20510,668.1,244000659.0,Le Seignanx,21860.0,"2,7",40,"6,3","14,0",82.9
244000675,CA DU GRAND DAX,7900,39860,504.6,244000675.0,Le Grand Dax,20620.0,"3,0",40,"11,4","20,4",81.7
244000691,CC DU PAYS MORCENAIS,1340,6540,488.1,244000691.0,Le Pays Morcenais,19750.0,"2,6",40,"10,0","20,6",83.2
244000766,CC DU PAYS TARUSATE,2110,12280,582.0,244000766.0,Le Pays Tarusate,20370.0,"2,6",40,"7,5","17,3",82.9
244000774,CC DU PAYS DE VILLENEUVE EN ARMAGNAC LANDAIS,870,4170,479.3,244000774.0,Le Pays de Villeneuve en Armagnac Landais,19900.0,"2,6",40,"8,7","19,2",82.2
244000808,CA MONT DE MARSAN AGGLOMERATION,5690,36590,643.1,244000808.0,Mont-de-Marsan Agglomération,21080.0,"2,9",40,"10,9","19,2",82.7
244000824,CC DU PAYS GRENADOIS,780,5190,665.4,244000824.0,Le Pays Grenadois,20600.0,"2,5",40,"5,7","16,4",85.4
244000857,CC COTE LANDES NATURE,1750,9170,524.0,244000857.0,Côte Landes Nature,21140.0,"2,8",40,"7,5","15,6",82.5
244000865,CC MAREMNE ADOUR COTE SUD,8800,51110,580.8,244000865.0,Maremne Adour Côte Sud,21680.0,"3,0",40,"6,9","15,4",80.4
244000873,CC DES GRANDS LACS,3910,22060,564.2,244000873.0,Les Grands Lacs,21310.0,"2,8",40,"6,8","14,4",81.6
244000881,CC COTEAUX ET VALLEES DES LUYS,1190,5300,445.4,244000881.0,Coteaux et Vallées des Luys,20160.0,"2,8",40,"8,5","18,2",83.9
244100293,CC DES COLLINES DU PERCHE,900,4060,451.1,244100293.0,Les Collines du Perche,19690.0,"2,7",41,"10,4","19,7",82.8
244100780,CC DE LA SOLOGNE DES ETANGS,1240,6120,493.5,244100780.0,La Sologne des Étangs,20220.0,"2,8",41,"6,3","15,6",85.9
244100798,CC DU GRAND CHAMBORD,2100,14630,696.7,244100798.0,Le Grand Chambord,22510.0,"2,6",41,"5,0","11,0",86.1
244100806,CC DE LA SOLOGNE DES RIVIERES,1570,7460,475.2,244100806.0,La Sologne des Rivières,20370.0,"2,7",41,"8,9","18,5",85.2
244200614,CC DES VALS D AIX ET ISABLE,730,4000,547.9,244200614.0,Les Vals d'Aix et Isable,19470.0,"2,8",42,"9,2","22,1",81.1
244200622,CC DES MONTS DU PILAT,1650,10130,613.9,244200622.0,Les Monts du Pilat,21510.0,"2,7",42,"5,8","13,1",80.4
244200630,CC DU PAYS ENTRE LOIRE ET RHONE,1460,8840,605.5,244200630.0,Le Pays entre Loire et Rhône,20080.0,"2,6",42,"7,5","16,6",79.8
244200770,SAINT ETIENNE METROPOLE,44930,258220,574.7,244200770.0,Saint-Etienne Métropole,19640.0,"3,2",42,"17,2","28,3",77.9
244200820,CC DU PAYS D URFE,670,3480,519.4,244200820.0,Le Pays d'Urfé,18730.0,"2,6",42,"9,4","22,9",81.7
244200895,CC DU PILAT RHODANIEN,3830,11280,294.5,244200895.0,Le Pilat Rhodanien,22420.0,"2,7",42,"5,3","12,6",78.8
244300307,CC DU PAYS DE MONTFAUCON,1000,5260,526.0,244300307.0,Le Pays de Montfaucon,20000.0,"2,5",43,"6,9","16,8",79.2
244301016,CC DES SUCS,3920,11650,297.2,244301016.0,Les Sucs,20110.0,"2,6",43,"7,7","17,3",76.5
244301099,CC AUZON COMMUNAUTE,1170,6020,514.5,244301099.0,Auzon Communauté,19630.0,"2,6",43,"10,2","20,6",78.7
244301107,CC DU HAUT LIGNON,1180,5330,451.7,244301107.0,Le Haut-Lignon,19360.0,"2,8",43,"8,2","21,0",75.8
244301123,CC DES PAYS DE CAYRES ET DE PRADELLES,700,3240,462.9,244301123.0,Les Pays de Cayres et de Pradelles,18190.0,"2,8",43,"11,0","27,1",77.4
244301131,CC LOIRE ET SEMENE,1920,13550,705.7,244301131.0,Loire et Semène,21630.0,"2,5",43,"6,1","13,4",80.4
244400404,NANTES METROPOLE,55330,448940,811.4,244400404.0,Nantes Métropole,22710.0,"3,3",44,"11,2","18,5",82.0
244400438,CC DE GRAND LIEU,10150,27770,273.6,244400438.0,Grand Lieu,22080.0,"2,4",44,"5,0","9,8",84.7
244400453,CC DE LA REGION DE BLAIN,1550,10670,688.4,244400453.0,La Région de Blain,20700.0,"2,4",44,"6,8","15,8",81.9
244400503,CC D ERDRE ET GESVRES,5950,44820,753.3,244400503.0,Erdre et Gesvres,23230.0,"2,6",44,"5,0","9,1",85.3
244400537,CC DE NOZAY,1460,10310,706.2,244400537.0,Nozay,19990.0,"2,4",44,"6,9","16,4",81.3
244400552,CC DU PAYS D ANCENIS,5710,44280,775.5,244400552.0,Le Pays d'Ancenis,20690.0,"2,5",49,"6,5","15,0",81.6
244400586,CC DU SUD ESTUAIRE,6310,21470,340.3,244400586.0,Le Sud-Estuaire,21500.0,"2,5",44,"5,2","13,0",82.5
244400610,CA DE LA PRESQU ILE DE GUERANDE ATLANTIQUE (CAP ATLANTIQUE),14590,62180,426.2,244400610.0,La Presqu'île de Guérande Atlantique (Cap Atlantique),22710.0,"3,1",56,"5,8","12,7",84.8
244400644,CA DE LA REGION NAZAIRIENNE ET DE L ESTUAIRE (CARENE),14550,89470,614.9,244400644.0,La Région Nazairienne et de l'Estuaire (CARENE),20930.0,"2,9",44,"10,9","19,6",80.8
244500203,CA MONTARGOISE ET RIVES DU LOING (A.M.E.),7350,39770,541.1,244500203.0,Montargoise et Rives du Loing (A.M.E.),19260.0,"3,3",45,"17,8","29,3",76.8
244500211,CC GIENNOISES,5030,16120,320.5,244500211.0,Giennoises,20120.0,"3,2",45,"14,3","24,8",80.5
244500419,CC DES QUATRE VALLEES,1890,11080,586.2,244500419.0,Les Quatre Vallées,21010.0,"2,7",45,"8,0","17,3",77.3
244500427,CC DES LOGES,5210,28880,554.3,244500427.0,Les Loges,22830.0,"2,7",45,"5,6","12,4",84.6
244500468,ORLEANS METROPOLE,28800,186260,646.7,244500468.0,Orléans Métropole,21420.0,"3,5",45,"14,1","23,7",80.4
244500484,CC DE LA FORET,1310,11740,896.2,244500484.0,La Forêt,23230.0,"2,5",45,"5,0","10,3",86.1
244500542,CC DE LA PLAINE DU NORD LOIRET,640,4400,687.5,244500542.0,La Plaine du Nord Loiret,21490.0,"2,6",45,"5,5","12,9",79.7
244600433,CC DE LA VALLEE DU LOT ET DU VIGNOBLE,2250,9830,436.9,244600433.0,La Vallée du Lot et du Vignoble,20000.0,"3,2",46,"11,5","22,9",77.3
244600482,CC QUERCY BOURIANE,1600,7150,446.9,244600482.0,Quercy - Bouriane,19570.0,"3,1",46,"10,9","22,6",78.7
244600532,CC DU PAYS DE LALBENQUE LIMOGNE,1210,5640,466.1,244600532.0,Le Pays de Lalbenque-Limogne,20450.0,"3,2",46,"9,2","20,4",74.6
244600573,CC DU CAUSSE DE LABASTIDE MURAT,590,2390,405.1,244600573.0,Le Causse de Labastide-Murat,19800.0,"3,3",46,"11,8","23,4",74.7
244700449,CC DU PAYS DE DURAS,920,3730,405.4,244700449.0,Le Pays de Duras,18300.0,"3,3",47,"14,5","29,6",76.4
244700464,CC DU PAYS DE LAUZUN,1760,6820,387.5,244700464.0,Le Pays de Lauzun,17990.0,"2,9",47,"14,6","27,4",74.6
244701355,CC DES COTEAUX ET LANDES DE GASCOGNE,2020,8640,427.7,244701355.0,Les Coteaux et Landes de Gascogne,19460.0,"2,8",47,"10,7","22,3",80.0
244701405,CC LOT ET TOLZAC,990,4430,447.5,244701405.0,Lot et Tolzac,18990.0,"3,0",47,"13,2","25,2",72.7
244800405,CC COUR DE LOZERE,1740,11020,633.3,244800405.0,Cœur de Lozère,21250.0,"2,9",48,"9,2","18,0",80.4
244800470,CC DU GEVAUDAN,1740,6070,348.9,244800470.0,Le Gévaudan,20340.0,"2,7",48,"9,9","19,1",80.0
244900015,CU ANGERS LOIRE METROPOLE,31820,202790,637.3,244900015.0,Angers Loire Métropole,21220.0,"3,2",49,"12,8","21,5",83.4
244900809,CC ANJOU BLEU COMMUNAUTE,3970,22490,566.5,244900809.0,Anjou Bleu Communauté,19360.0,"2,5",49,"9,7","20,1",82.7
244900882,CC BAUGEOIS VALLEE,4360,23120,530.3,244900882.0,Baugeois Vallée,19480.0,"2,5",49,"8,4","18,8",83.0
245100615,CC DE LA GRANDE VALLEE DE LA MARNE,1780,10200,573.0,245100615.0,La Grande Vallée de la Marne,24100.0,"3,0",51,"5,0","9,3",85.3
245100888,CC DE LA BRIE CHAMPENOISE,750,4670,622.7,245100888.0,La Brie Champenoise,20220.0,"2,9",51,"10,3","20,9",77.4
245100979,CC DU SUD MARNAIS,1170,3870,330.8,245100979.0,Le Sud Marnais,20280.0,"3,1",51,"11,5","23,5",81.5
245200597,CC DES TROIS FORETS,870,4960,570.1,245200597.0,Les Trois Forêts,19860.0,"2,7",52,"8,4","19,3",81.9
245300223,CC DU PAYS DE MESLAY GREZ,2980,9040,303.4,245300223.0,Le Pays de Meslay-Grez,19780.0,"2,4",53,"7,3","17,3",84.5
245300355,CC DE L ERNEE,2420,13560,560.3,245300355.0,L'Ernée,19450.0,"2,4",53,"7,0","18,1",84.2
245300389,CC DU BOCAGE MAYENNAIS,2570,12600,490.3,245300389.0,Le Bocage Mayennais,18820.0,"2,6",53,"9,6","20,4",83.9
245300447,CC DU PAYS DE CHATEAU GONTIER,5420,20240,373.4,245300447.0,Le Pays de Château-Gontier,20230.0,"2,5",53,"7,6","16,4",85.7
245400171,CC MOSELLE ET MADON,2800,20050,716.1,245400171.0,Moselle et Madon,22650.0,"2,7",54,"5,5","12,3",87.1
245400189,CC DES PAYS DU SEL ET DU VERMOIS,2930,20140,687.4,245400189.0,Les Pays du Sel et du Vermois,21600.0,"2,7",54,"9,1","16,1",84.7
245400262,CA DE LONGWY,5940,36950,622.1,245400262.0,Longwy,20860.0,"4,1",54,"17,0","26,3",72.9
245400510,CC DU PAYS DE COLOMBEY ET DU SUD TOULOIS,1190,7260,610.1,245400510.0,Le Pays de Colombey et du Sud Toulois,20570.0,"2,4",88,"6,2","15,3",84.7
245400601,CC DU BASSIN DE POMPEY,4810,27540,572.6,245400601.0,Le Bassin de Pompey,21710.0,"2,8",54,"9,0","16,9",84.5
245400676,METROPOLE DU GRAND NANCY,23730,165650,698.1,245400676.0,Le Grand Nancy,20920.0,"3,9",54,"17,4","26,6",81.4
245400759,CC DU PAYS DU SANON,520,4070,782.7,245400759.0,Le Pays du Sanon,20950.0,"2,7",54,"5,7","14,3",85.5
245500327,CC DU SAMMIELLOIS,1370,5240,382.5,245500327.0,Le Sammiellois,19460.0,"3,0",55,"12,7","23,8",78.1
245501176,CC DU TERRITOIRE DE FRESNES EN WOEVRE,590,3090,523.7,245501176.0,Le Territoire de Fresnes-en-Woëvre,20140.0,"2,8",55,"8,9","19,2",78.6
245501184,CC DU PAYS DE REVIGNY SUR ORNAIN,1310,4650,355.0,245501184.0,Le Pays de Revigny-sur-Ornain,20120.0,"2,6",55,"9,0","19,3",86.1
245501242,CC DU PAYS D ETAIN,690,4340,629.0,245501242.0,Le Pays d'Étain,19070.0,"2,8",55,"11,5","23,9",75.1
245501259,CC DU PAYS DE MONTMEDY,700,3500,500.0,245501259.0,Le Pays de Montmédy,20330.0,"3,1",55,"11,7","20,0",66.7
245600440,CC DE BLAVET BELLEVUE OCEAN,2610,12810,490.8,245600440.0,Blavet Bellevue Océan,21890.0,"2,5",56,"5,0","11,4",84.2
245600465,CC DE BELLE ILE EN MER,720,3590,498.6,245600465.0,Belle-Île-en-Mer,21060.0,"3,1",56,"6,7","15,8",80.0
245614383,CC QUESTEMBERT COMMUNAUTE,2310,16270,704.3,245614383.0,Questembert Communauté,20160.0,"2,5",56,"6,7","16,8",81.2
245614417,CC ROI MORVAN COMMUNAUTE,3830,16560,432.4,245614417.0,Roi Morvan Communauté,18650.0,"2,8",56,"11,7","23,7",78.4
245614433,CC PONTIVY COMMUNAUTE,4930,30510,618.9,245614433.0,Pontivy Communauté,20240.0,"2,7",56,"9,1","18,8",82.4
245700133,CC DU DISTRICT URBAIN DE FAULQUEMONT (DUF),3040,16150,531.2,245700133.0,Le District Urbain de Faulquemont (DUF),20870.0,"2,7",57,"9,3","18,1",82.0
245700372,CA DE FORBACH PORTE DE FRANCE,15550,45130,290.2,245700372.0,Forbach Porte de France,18940.0,"3,4",57,"18,2","29,3",72.5
245700398,CC DE FREYMING MERLEBACH,4470,19870,444.5,245700398.0,Freyming-Merlebach,17750.0,"3,0",57,"19,3","32,1",75.0
245700695,CC DE CATTENOM ET ENVIRONS,1730,16330,943.9,245700695.0,Cattenom et Environs,29350.0,"4,2",57,"8,7","13,0",79.7
245700950,CC DU PAYS DE PHALSBOURG,2420,11210,463.2,245700950.0,Le Pays de Phalsbourg,21370.0,"2,6",57,"5,5","13,9",82.9
245701164,CC DU WARNDT,1880,11510,612.2,245701164.0,Le Warndt,19310.0,"3,1",57,"15,7","27,0",76.4
245701206,CC DU SAULNOIS,2820,18690,662.8,245701206.0,Le Saulnois,20130.0,"2,7",57,"9,1","19,7",82.3
245701222,CA DU VAL DE FENSCH,6910,44640,646.0,245701222.0,Le Val de Fensch,19330.0,"3,4",57,"17,3","28,8",72.5
245701271,CC DU PAYS ORNE MOSELLE,5410,35740,660.6,245701271.0,Le Pays Orne Moselle,20240.0,"3,0",57,"12,3","22,2",78.0
245701354,CC DE L ARC MOSELLAN,8400,23950,285.1,245701354.0,L'Arc Mosellan,24170.0,"3,1",57,"6,5","12,3",80.5
245701362,CA PORTES DE FRANCE THIONVILLE,10340,54860,530.6,245701362.0,Portes de France-Thionville,22790.0,"4,2",57,"13,9","22,0",77.1
245701404,CC DU PAYS HAUT VAL D ALZETTE,5080,15930,313.6,245701404.0,Le Pays Haut Val d'Alzette,22390.0,"4,2",57,"16,4","25,1",73.0
245801063,CC LOIRE ET ALLIER,1050,5110,486.7,245801063.0,Loire et Allier,22350.0,"2,5",58,"5,0","10,6",84.4
245804406,CA DE NEVERS,8860,46710,527.2,245804406.0,Nevers,20020.0,"3,1",58,"15,8","25,1",81.5
245804497,CC DU NIVERNAIS BOURBONNAIS,610,3370,552.5,245804497.0,Le Nivernais Bourbonnais,19190.0,"2,7",58,"12,7","24,1",79.9
245900428,CU DE DUNKERQUE,18160,131420,723.7,245900428.0,Dunkerque,18880.0,"3,1",59,"16,6","28,5",82.2
245900758,CC FLANDRE LYS,4530,27880,615.5,245900758.0,Flandre Lys,21190.0,"2,9",62,"8,7","17,6",86.9
245901038,CC DU PAYS SOLESMOIS,1720,9850,572.7,245901038.0,Le Pays Solesmois,19780.0,"3,0",59,"12,5","24,1",82.9
245901152,CC COUR D OSTREVENT,16740,45180,269.9,245901152.0,Cœur d'Ostrevent,18230.0,"2,9",59,"18,3","30,8",80.7
245901160,CA VALENCIENNES METROPOLE,22660,121370,535.6,245901160.0,Valenciennes Métropole,17960.0,"3,3",59,"21,4","34,0",78.6
246000129,CC DU LIANCOURTOIS,1640,14650,893.3,246000129.0,Le Liancourtois,21650.0,"2,7",60,"9,1","17,4",76.3
246000376,CC DU CLERMONTOIS,2860,24890,870.3,246000376.0,Le Clermontois,22170.0,"2,7",60,"7,8","15,5",81.2
246000566,CC DU PLATEAU PICARD,5920,19220,324.7,246000566.0,Le Plateau Picard,20670.0,"2,6",60,"8,7","18,2",81.7
246000582,CC DES SABLONS,7850,23250,296.2,246000582.0,Les Sablons,21690.0,"2,8",60,"8,8","18,3",76.3
246000707,CC DU VEXIN THELLE,1490,12970,870.5,246000707.0,Le Vexin-Thelle,23610.0,"2,7",60,"5,0","10,8",80.0
246000749,CC DES LISIERES DE L OISE,1870,10580,565.8,246000749.0,Les Lisières de l'Oise,22100.0,"2,9",60,"6,6","13,9",82.8
246000756,CC DU PAYS NOYONNAIS,3570,20160,564.7,246000756.0,Le Pays Noyonnais,19030.0,"3,0",60,"16,2","28,1",77.5
246000764,CC DE L AIRE CANTILIENNE,9990,31190,312.2,246000764.0,L'Aire Cantilienne,28530.0,"3,6",60,"5,0","8,6",83.2
246000772,CC DES DEUX VALLEES,5020,15290,304.6,246000772.0,Les Deux Vallées,21560.0,"2,7",60,"9,1","16,9",81.3
246000848,CC DE LA PICARDIE VERTE,2820,21120,748.9,246000848.0,La Picardie Verte,19970.0,"2,7",60,"10,6","20,7",81.7
246000855,CC DU PAYS DES SOURCES,2880,14660,509.0,246000855.0,Le Pays des Sources,22140.0,"2,8",60,"6,2","14,3",81.3
246000871,CC DU PAYS DE VALOIS,5310,35190,662.7,246000871.0,Le Pays de Valois,23360.0,"2,7",60,"5,0","11,8",78.8
246000897,CC DE LA PLAINE D ESTREES,2370,12110,511.0,246000897.0,La Plaine d'Estrées,23240.0,"2,6",60,"5,0","10,2",83.6
246000913,CC DU PAYS DE BRAY,1350,12090,895.6,246000913.0,Le Pays de Bray,21100.0,"2,6",60,"7,3","16,0",80.0
246000921,CC DES PAYS D OISE ET D HALATTE,4630,22290,481.4,246000921.0,Les Pays d'Oise et d'Halatte,22780.0,"2,9",60,"8,1","15,4",79.4
246100390,CC DU VAL D ORNE,720,3690,512.5,246100390.0,Le Val d'Orne,19230.0,"2,7",61,"9,7","20,4",83.7
246100663,CU D ALENÇON,7520,39320,522.9,246100663.0,Alençon,20200.0,"3,1",72,"14,5","23,9",84.1
246200299,CA D HENIN CARVIN,14830,80330,541.7,246200299.0,Hénin-Carvin,17540.0,"2,8",62,"19,4","33,2",79.5
246200364,CA DE LENS LIEVIN,20080,157310,783.4,246200364.0,Lens - Liévin,17070.0,"2,9",62,"21,8","36,1",80.9
246200380,CC DE LA TERRE DES DEUX CAPS,2890,15190,525.6,246200380.0,La Terre des Deux Caps,19470.0,"2,9",62,"10,6","22,5",86.6
246200729,CA DU BOULONNAIS,19690,76040,386.2,246200729.0,Le Boulonnais,18100.0,"3,1",62,"18,2","30,5",85.7
246200844,CC DE LA REGION D AUDRUICQ,1750,18420,1052.6,246200844.0,La Région d'Audruicq,20220.0,"2,8",62,"9,2","19,9",84.8
246201016,CC DU PAYS DE LUMBRES,2540,15490,609.8,246201016.0,Le Pays de Lumbres,19420.0,"2,7",62,"10,4","22,3",86.0
246300701,CLERMONT AUVERGNE METROPOLE,30920,197490,638.7,246300701.0,Clermont Auvergne Métropole,21540.0,"3,5",63,"14,0","22,8",83.2
246300966,CC DU MASSIF DU SANCY,1260,6580,522.2,246300966.0,Le Massif du Sancy,19730.0,"2,9",63,"8,0","19,8",79.9
246301097,CC ENTRE DORE ET ALLIER,4070,12900,317.0,246301097.0,Entre Dore et Allier,21430.0,"2,6",63,"6,7","14,3",81.9
246400337,CC DE LA VALLEE D OSSAU,1820,6800,373.6,246400337.0,La Vallée d'Ossau,20110.0,"2,7",64,"8,3","19,0",80.7
246401756,CC PAYS DE NAY,3080,19650,638.0,246401756.0,Pays de Nay,21670.0,"2,7",65,"7,5","15,3",81.5
246500482,CC DE LA HAUTE BIGORRE,2950,11590,392.9,246500482.0,La Haute-Bigorre,20020.0,"2,9",65,"10,0","19,8",78.2
246500573,CC AURE LOURON,1220,4350,356.6,246500573.0,Aure-Louron,19880.0,"3,0",65,"7,7","19,0",77.6
246600282,CC SUD ROUSSILLON,3760,17780,472.9,246600282.0,Sud-Roussillon,20310.0,"3,1",66,"11,9","21,7",78.1
246600373,CC DU VALLESPIR,3390,14270,420.9,246600373.0,Le Vallespir,19440.0,"3,3",66,"13,5","25,6",74.1
246600399,CC PYRENEES CERDAGNE,770,4710,611.7,246600399.0,Pyrénées Cerdagne,19730.0,"3,0",66,"12,0","22,8",74.4
246600415,CC ROUSSILLON CONFLENT,2540,11900,468.5,246600415.0,Roussillon-Conflent,18440.0,"3,0",66,"16,3","28,9",73.6
246600423,CC AGLY FENOUILLEDES,1010,4000,396.0,246600423.0,Agly Fenouillèdes,16410.0,"3,1",66,"21,9","37,0",71.6
246600449,CC DES ASPRES,2300,14500,630.4,246600449.0,Les Aspres,19700.0,"3,1",66,"12,8","23,9",74.5
246600464,CC PYRENEES CATALANES,510,3780,741.2,246600464.0,Pyrénées catalanes,19770.0,"3,2",66,"10,1","21,0",75.1
246600548,CC DU HAUT VALLESPIR,1610,6340,393.8,246600548.0,Le Haut Vallespir,17750.0,"3,2",66,"18,8","32,8",73.1
246700306,CC DE LA VALLEE DE LA BRUCHE,2240,14100,629.5,246700306.0,La Vallée de la Bruche,21080.0,"2,6",67,"6,3","14,7",81.1
246700488,EUROMETROPOLE DE STRASBOURG,57870,329790,569.9,246700488.0,Eurométropole de Strasbourg,20450.0,"3,9",67,"18,7","29,0",77.6
246700744,CC DES PORTES DE ROSHEIM,1830,13210,721.9,246700744.0,Les Portes de Rosheim,25480.0,"2,8",67,"5,0","7,3",84.1
246700777,CC DE LA VALLEE DE VILLE,2220,7640,344.1,246700777.0,La Vallée de Villé,22750.0,"2,7",67,"5,0","11,7",82.1
246700843,CC DE LA BASSE ZORN,2700,12830,475.2,246700843.0,La Basse-Zorn,24450.0,"2,6",67,"5,0","7,0",86.6
246700926,CC DU PAYS DE WISSEMBOURG,1580,10500,664.6,246700926.0,Le Pays de Wissembourg,22610.0,"3,3",67,"7,8","15,2",79.9
246700959,CC DU PAYS DE LA ZORN,2410,11540,478.8,246700959.0,Le Pays de la Zorn,23960.0,"2,6",67,"5,0","8,5",86.8
246700967,CC DE SELESTAT,3420,26230,767.0,246700967.0,Sélestat,21950.0,"3,1",67,"8,3","16,4",82.4
246701064,CC DE LA REGION DE MOLSHEIM MUTZIG,5730,28140,491.1,246701064.0,La Région de Molsheim-Mutzig,23640.0,"2,8",67,"5,8","12,1",84.1
246701080,CC DU PAYS DE SAINTE ODILE,1940,13780,710.3,246701080.0,Le Pays de Sainte-Odile,23090.0,"3,0",67,"5,1","12,3",84.0
246701098,CC DU PAYS DE NIEDERBRONN LES BAINS,2440,16000,655.7,246701098.0,Le Pays de Niederbronn-les-Bains,21850.0,"2,7",67,"7,4","14,6",81.5
246800205,CC DE LA VALLEE DE SAINT AMARIN,1820,7960,437.4,246800205.0,La Vallée de Saint-Amarin,21280.0,"2,7",68,"6,3","14,1",73.4
246800395,CC DU VAL D ARGENT,1890,5810,307.4,246800395.0,Le Val d'Argent,19830.0,"2,8",68,"13,4","23,4",77.2
246800445,CC DU CENTRE DU HAUT RHIN,1990,9680,486.4,246800445.0,Le Centre du Haut-Rhin,23400.0,"2,8",68,"5,0","11,8",77.3
246800494,"CC DU PAYS DE ROUFFACH, VIGNOBLES ET CHATEAUX",1610,9000,559.0,246800494.0,"Le Pays de Rouffach, Vignobles et Châteaux",24850.0,"2,9",68,"5,0","8,9",82.3
246800551,CC DE LA VALLEE DE KAYSERSBERG,2680,11040,411.9,246800551.0,La Vallée de Kaysersberg,23160.0,"2,8",68,"5,0","10,9",78.0
246800569,CC DE LA REGION DE GUEBWILLER,5730,24910,434.7,246800569.0,La Région de Guebwiller,22080.0,"3,0",68,"7,7","15,6",76.5
246800577,CC DU PAYS DE RIBEAUVILLE,2680,12630,471.3,246800577.0,Le Pays de Ribeauvillé,23440.0,"3,0",68,"5,0","10,9",82.0
246800585,CC DE LA VALLEE DE MUNSTER,1900,10660,561.1,246800585.0,La Vallée de Munster,21520.0,"2,7",68,"6,0","13,9",75.8
246800676,CC DE LA VALLEE DE LA DOLLER ET DU SOULTZBACH,1940,10530,542.8,246800676.0,La Vallée de la Doller et du Soultzbach,23080.0,"2,6",68,"5,0","11,4",77.1
246800726,CA COLMAR AGGLOMERATION,26670,73450,275.4,246800726.0,Colmar Agglomération,21550.0,"3,5",68,"12,0","20,9",77.2
