Région,Département,Commune,Nom du festival,Début,Fin,Genre,Site web,Téléphone,,Texte,"Lon,Lat",Nom,Fonction,Citation
Hauts-de-France,Oise,Fontaine-Chaalis,Les journées de la rose,10/06/2022,12/10/2022,Autres,,,,"C'est le moment où la roseraie du domaine de Chaalis est en fleurs, pour le bonheur du public. Le thème de cette année, ""la rose et le parfum », est porté par la marraine Arielle Dombasle. Pendant trois jours plus d’une centaine d’exposants de toute la France – horticulteurs, pépiniéristes, rosiéristes, artistes, artisans – célèbrent la rose. C'est l'occasion d'expositions, d'ateliers et de conférences pour partager leur passion et la transmettre.","2.591937,49.1166899",,,
Hauts-de-France,Somme,Amiens,Rendez-Vous de la Bande Dessinée d’Amiens,04/06/2022,26/06/2022,BD,bd.amiens.com,03 22 72 18 74,,"A la Halle Freyssinet le rendez-vous se fait en deux temps. Les temps forts ont lieu les premier et dernier week-ends la présence des auteurs et autrices dont Cati Baur, Romain Ronzeau, Daria Schmitt, François Schuiten, Stéphane Fert, Frédéric Maupomé, Didier Poli, Caroline Nasica et Héloïse Chochois. Le public continue d'être accueilli les autres samedis et dimanches du mois de juin. Parmi les expositions, ""Sakamoto Days"" présente les deux premiers tomes du dessinateur Yuto Suzuki parus en France ; ""Le Reste du Monde"" pose la question du vivant et de l'effondrement de la planète telle que nous la connaissons avec l'oeuvre de Jean-Christophe Chauzy ; ""Auteur.trice.s solidaires"" est une exposition collective dont les bénéfices sont reversés au Réseau Solidaire Amiénois et au Réseau Éducation Sans Frontière d’Amiens.","2.223528,49.8468359",,,
Hauts-de-France,Nord,"Dunkerque, Malo-les-Bains",La Bonne Aventure,25/06/2022,26/06/2022,Musique,labonneaventurefestival.com,,Relations presse Ophélie Surelle ophelie.surelle@gmail.com 06-28-51-42-70,"Les concerts sont gratuits sur la grande scène avec samedi Roméo Elvis,Thylacine, Lilly Wood & The Prick, The Murder Capital, Poupie et Arnaud Rebotini, et dimanche Clara Luciani, Gaël Faye, Crystal Murray et YouMan. La scène du front de mer propose des Dj sets de midi à minuit. ","2.239696,50.9758991",,,
Hauts-de-France,Pas-de-Calais,Arras,Main Square Festival,30/06/2022,03/07/2022,Musique,mainsquarefestival.fr,,,"Sur la scène principale installée dans la Citadelle d’Arras Dj Snake, Angèle, Yungblud, Kennyhoopla, Sting, Nisha & Gazo & Tiakola, LP, Feu! Chatterton, The Lathums, The Black Eyed Peas, M, Vald, Pixies, The Regrettes, Edgär, Twenty Øne Piløts, Sum 41, George Ezra, Skip the Use, Last Train, You Me at Six se succèdent. 
","2.7250501,50.268052",,,
Hauts-de-France,Pas-de-Calais,Saint-Omer,Saint-Omer Jaaz festival,08/07/2022,11/07/2022,Musique,saint-omer-jazzfestival.fr,,,"Le festival met à l'honneur en priorité les musiciens et musiciennes de l'hexagone et des pays francophones. Artistes connus et plus confidentiels se partagent la scène. Les festivités s'ouvrent dans la salle du Millénium à Mametz avec un concert ""Wild Poetry"" de David Patrois (vibraphone), Pierre Marcault (percussions), Boris Blanchet (saxophone), Blaise Chevallier (contrebasse) et Philippe Gleize (batterie). La seconde partie de soirée se déplace au jardin des ruines de l'abbaye de Saint-Bertin pour un concert ""Claque, sonne l'orkestre"" dirigé par Jean-Robert Lay et les saxophonistes Jessy Blondeel, Franck Coulibaly, Arnaud Thuilliez, Sakina Abdou et Frédéric Labit. ","2.228633,50.738037",,,
Hauts-de-France,Pas-de-Calais,Côte d'Opale,Festival de la Côte d'Opale,13/07/2022,24/07/2022,Musique,festival-cotedopale.fr,03 21 30 40 33,,"La chanson française est à l'honneur avec des artistes confirmés ou émergents. Les festivaliers peuvent retrouver Julien Doré, Ben Mazué, Véronique Sanson, Bigflo et Oli, Terrenoire, Feu ! Chatterton, Didier Wampas, Emily Loizeau, Sam Sauvage, Ninon, George Ka, La bête, Oete et Moma Elle. A noter : Imelda May, seule artiste en dehors du répertoire français à être invitée.","1.555598,50.3927514",,,
Hauts-de-France,Nord,Aulnoye-Aymeries,Les Nuits Secrètes,22/07/2022,24/07/2022,Musique,lesnuitssecretes.com,03 27 53 63 87,,"Les soirées sont programmées sur trois scènes. La ""grande scène"" dédiée aux têtes d'affiche, ""l'Eden"" qui propose la nouvelle garde musicale et ""la Bonav"" imaginé pour danser toute la nuit. En prime, les  ""Parcours  secrets""  font embarquer  le  public  à pied, à vélo ou en bus vers une  destination inconnue,  pour  assister  au live  d’un  artiste  dont  le  nom  est  tenu  secret  jusqu’au début du concert. Charlotte de Witte, Damso, Rilès, Izïa, Rone, Shygirl, Tiken Jah Fakoly, Kampire, Ibeyi, Rodrigo y Gabriela, King Halloumi, Juliette Armanet et Orelsan figurent parmi les artistes invités.","3.804497,50.1823919",,,
Hauts-de-France,Pas-de-Calais,Le Touquet-Paris-Plage,Pianos Folies,01/06/2022,06/06/2022,Musique,lespianosfolies.com,03 21 06 72 00,"Justine Pouille
presse@letouquet.com
+33 (0)3 21 06 82 11","Six journées de concerts sont prévues. Les pianistes Katia et Marielle Labèque, Dimitri Naïditch, Arthur Alard, Leonore Queffelec-Engerer, Nathalia Milstein, Lucas Debargue et Fanny Azzuro, la violoncelliste Anita Balazs, le violoniste Gilles Naturel, le flûtiste Jordan Arbus, la soliste Evelyne Berezovsky font partie des artistes invités. Le ""OFF"" propose des concerts dans la région, à Hesdin, Montreuil-sur-Mer, Etaples-sur-Mer, Beaurainville, Douriez et Rang-du-Fliers. ","1.5761288,50.4836141",,,
Hauts-de-France,Pas-de-Calais,Le Touquet-Paris-Plage,Touquet Music Beach Festival,26/08/2022,27/08/2022,Musique,https://www.touquetmusicbeach.com/,,,"Changement de lieu cette année, on passe du bord de l'eau à l'Orangerie de la Baie, au coeur de la baie de Canche. Le site accueille artistes et festivaliers pour deux soirées de concerts avec notamment Justice, Kungs, Martin Solveig, Kavinsky, The Avener, Cerrone, Marc Rebillet, L’Impératrice, Breakbot & Irfane, Myd et Parcels.","1.5761288,50.4836141",,,
Hauts-de-France,Nord,Raismes,Raismes Fest,10/09/2022,11/09/2022,Musique,raismesfest.fr,03 27 14 94 27,,"Le festival de hard rock et de métal prend ses quartiers dans l'enceinte du château de la princesse d'Arenberg. La grande scène est principalement ouverte à des groupes confirmés et internationaux, tandis qu'une seconde scène dédiée aux groupes émergents, nationaux ou régionaux lui fait face. Myrath, The Darkness, Wolvespirit et Lucifer font partie des artistes invités. ","3.4224901,50.373959",,,
Hauts-de-France,Nord,Tourcoing ,Picasso et les avants-gardes arabes ,02/04/2022,10/07/2022,Photo / Art contemporain,ima-tourcoing.fr,03 28 35 04 00,,"L'exposition présente soixante-dix oeuvres des années 40 jusqu'aux années 80. Le point de départ est le portrait de Djamila Boupacha réalisé par Picasso en décembre 1961. La jeune algérienne militante du FLN, emprisonnée et torturée avait été défendue notamment par Gisèle Halimi et Simone de Beauvoir. L'idée est de mettre en dialogue le peintre espagnol et les modernes arabes. Les artistes Baya, Laure Ghorayeb, Ezekiel Baroukh, Jawad Selim, Aref El Rayess, Dia Al Azzawi, Adham Ismaïl, Mohammed Khadda, Samir Rafi sont exposés. ","2.967966,50.600887",,,
Hauts-de-France,Oise ,Chantilly ,TSF Jazz festival ,02/07/2022,03/07/2022,Musique,tsfjazzchantillyfestival.fr/,,,"Le festival se déroule dans le jardin du parc du château de Chantilly. Situé entre le château et les écuries, la scène accueille pour l'ouverture le pianiste sud-africain Abdullah Ibrahim pour son dernier album Solotude. Le groupe Hot Sugar Band, Hetty Kate, la chanteuse Cyrille Aimée, le clarinettiste et saxophoniste Michel Portal et le pianiste George Cables font partie des invités.","2.4699758,49.1799444",,,
Ile de France,Seine-Saint-Denis,Saint-Denis,Festival de Saint-Denis ,31/05/2022,03/07/2022,Musique,festival-saint-denis.com/fr/home/,01 48 13 06 07,,"Les concerts ont lieu dans la Basilique de Saint-Denis et à la Légion d’Honneur. Trois Stabat Mater sont programmées. Un baroque avec celui de Pergolèse, interprété par la soprano Pretty Yende et l'ensemble les Surprises. Un classique avec Rossini par le Philharmonique et le chœur de Radio France sous la direction de Myung-Whun Chung. Et celui du 20è siècle de Poulenc, dirigé par le chef d’orchestre Alexandre Bloch avec l'orchestre national de Lille, le chœur de l’orchestre de Paris et la soprano Jodie Devos.","2.3306833,48.9267935",,,
Ile de France,Essonne,Chamarande,Essonne en scène ,24/06/2022,25/06/2022,Musique,,,,"Les concerts variés se déploient au sein du bucolique Domaine de Chamarande. Les deux têtes d’affiche sont Julien Doré et Calogero. Le reste de la programmation comprend Pr2B,Terrenoire, Victor Solf et Bandit Bandit. Côté scène locale, on attend Barkanan, La Boum Brute, Global Network, Vanessee Vulcane, Alma Real et Salammbô.","2.2034376,48.5165037",,,
Ile de France,Paris,Paris,ManiFeste,08/06/2022,02/07/2022,Autres,manifeste.ircam.fr,01 44 78 12 40,Attachée presse Claire Fabre Opus 64,"Les événements se déploient de l'Ircam au Centre Pompidou à la Philharmonie de Paris, en passant par la Maison de la radio et de la musique, Le Centquatre-Paris et la Cité de la musique ou encore le T2G-Théâtre de Gennevilliers. Orchestre et électronique se mêlent pour 24 rendez-vous et 36 créations. La programmation inclut la célébration des anniversaires de Kaija Saariaho et Philippe Manoury dont les solistes de l’Ensemble intercontemporain réinterprètent Sonus ex machina.","2.224199,48.815573",,,
Ile de France,Paris,Paris,Jazz à la Villette ,31/08/2022,11/09/2022,Musique,jazzalavillette.com/fr/,,Gaby Lescouret Opus 64 06 29 35 50 02,"A la grande Halle de La Villette, à la Philharmonie et à la Cité de la musique se rencontrent artistes célèbres et plus confidentiels. Kokoroko, Jacob Banks, Abdullah Ibrahim, Dave Holland, Roberto Fonseca, Tank and the Bangas, Cimafunk, Knower et Angel Bat Dawid comptent parmi les invités.","2.3660917,48.8861851",,,
Ile de France,Paris,Paris,Fifou x Harcourt,24/05/2022,31/08/2022,Photo / Art contemporain,studio-harcourt.com/,01 42 56 67 67,,"C'est la première exposition solo du photographe Fabrice Fournier, alias FIFOU. Il y présente une trentaine de portraits, fruits de son travail dans le milieu du rap, des covers d'albums aux photos de tournage.  ","2.2035137,48.8587658",,,
Ile de France,Seine-Saint-Denis,Saint-Denis,L'été du canal,09/07/2022,14/08/2022,Autres,tourisme93.com/ete-du-canal/,01 49 15 98 98,,"Tous les week-ends, des animations sont programmées : fluviales ou sur berge. Le bassin de la Villette, le canal de l’Ourcq, le canal Saint-Denis et le nord de la Seine accueillent des concerts flottants, des événements culturels divers - cinéma en plein air, ateliers de sérigraphie -, des balades thématiques, notamment sur l'histoire des canaux ou le street-art.","2.2883109,48.8072484",,,
Ile de France,Paris,Paris,L'été des p'tits futés,07/07/2022,31/08/2022,Autres,etedesptitsfutes.com,01 48 01 92 26,,Des spectacles pour enfants sont prévus tous les jours en semaine au théâtre Darius Milhaud. La conteuse Evelyne Nouaille revisite Blanche-Neige frères Grimm dans une version de théâtre de papier. Ornis ou la journée d'un oiseau est un seul en scène de Claire Godart qui suit la vie d'un oiseau multicolore.,"2.224199,48.815573",,,
Ile de France,Val d'Oise,Enghien-les-Bains,Festiv'été ,09/07/2022,24/08/2022,Autres,ot-enghienlesbains.fr,01 34 12 41 15,,"La programmation se décline les week-ends et jours fériés. Les dimanches, la scène du jardin des roses accueille les festivaliers au bord du lac pour des concerts gratuits. Des initiations à la zumba, à la danse country et à la salsa sont aussi prévues. Pour la clôture de l’événement, un cinéma en plein air gratuit s'installe, toujours au jardin des roses.","2.2929081,48.961742",,,
Ile de France,Hauts-de-Seine,Saint-Cloud,Films sous les étoiles,23/06/2022,25/06/2022,Cinéma,domaine-saint-cloud.fr,01 41 12 02 90,,"Au domaine national de Saint-Cloud, trois soirées de cinéma en plein air sont proposées avec Bandes de filles de Céline Sciamma, Au-revoir là-haut d’Albert Dupontel, Le grand bain de Gilles Lellouche. Chaque projection est précédée de deux courts métrages.
","2.1807309,48.8263419",,,
Ile de France,Hauts-de-Seine,Sceaux (et en tournée),Opera en plein air ,17/06/2022,24/09/2022,Musique,operaenpleinair.com,,,"La Traviata, l'opéra en trois actes de Giuseppe Verdi, créée à partir d'un livret de Francesco Maria Piave d’après le roman d’Alexandre Dumas fils, La Dame aux camélias part en tournée cet été. Le spectacle est joué à Saint-Germain-en-Laye, Carcassonne, au château de Vincennes, aux Invalides et à l'hippodrome de Bordeaux - Le Bouscat. La mise en scène est d’Olivier Desbordes, sous la direction musicale de Dominique Trottein et Gaspard Brécourt avec Anne Gravoin, premier violon et directrice de l’orchestre. Avant la représentation, les enfants à partir de 4 ans, sont conviés pour ""Piccola opéra"".  ","2.2875214,48.7759983",,,
Ile de France,Paris,Paris,Festival Silhouette,26/08/2022,03/09/2022,Cinéma,association-silhouette.com,,"Contact Presse :
Laura Perrin
com@association-silhouette.com
","La musique et le cinéma investissent le parc de la Butte du Chapeau Rouge. Chaque soir, un groupe issu de la scène francilienne propose un concert avant de laisser place à deux heures de courts métrages internationaux. Des projections en journée sont également proposées avec des documentaires et des films jeune public. ","2.224199,48.815573",,,
Ile de France,Paris,Paris,Festival du Film Hongkongais de Paris,23/06/2022,26/06/2022,Cinéma,hkfilmfest.fr/,,,"Pour sa première édition, le festival a choisi une programmation de films censurés à Hong-Kong. Parmi les films retenus le documentaire Inside the Red Brick Wall, un jeu (dangereux) du chat et de la souris avec la police. Un Printemps à Hong Kong écrit et réalisé par Ray Yeung parle de l'amour secret entre deux hommes.","2.2035137,48.8587658",,,
Ile de France,Hauts-de-Seine,Saint-Cloud ,Concerts et Jeux d'eau,11/06/2022,12/06/2022,Musique,http://www.domaine-saint-cloud.fr/,,,"Concerts, déambulation, découverte des cascades et fontaines sont au programme dans ce parc dessiné notamment par André Le Nôtre. Inspirée par les chants paysans siciliens, la chanteuse Maura Guerrera, originaire de Messine, est en duo avec le musicien Malik Ziad, passionné de guembri et mandole, deux instruments traditionnels à cordes. La compagnie italienne de danse TarantARTE propose de la danse traditionnelle du sud du pays et le guitariste Kevin Seddiki allie jazz et classique en solo et en compagnie de Vincent Segal, au violoncelle. Enfin, Cheick Tidiane Seck nous plonge à la croisée du jazz, du rythm'n' blues et de la culture mandingue, quand Wang Li revisite avec sa guimbarde la musique ancestrale chinoise. ","2.1857239,48.8440271",,,
Ile de France,Val-de-Marne,Saint-Maur-des-Fossés,Saint-Maur en poche,24/06/2022,26/06/2022,Littérature,https://www.enpoche.org/communications/edition-2018/,,,"Le parrain du salon est l'écrivain Andreï Kourkov et la marraine, la Grande-Duchesse de Luxembourg, Maria Teresa. Plus de 200 auteurs et autrices de tous les genres littéraires sont attendus place des Marronniers. Aurélie Valognes, Olivia Ruiz, Philippe Besson, Baptiste Beaulieu, Adèle Breau, Mélissa Da Costa, Raphaëlle Giordano, David Foenkinos, Estelle-Sarah Bulle et Adélaïde De Clermont-Tonnerre comptent parmi les écrivains présents. A noter : le 24 juin est dédié à l'accueil des groupes scolaires.","2.4606071,48.7840399",,,
