code_commune,code_dep_min,ROUSSEL,MÉLENCHON,MACRON,JADOT,DUPONT-AIGNAN,POUTOU,LASSALLE,HIDALGO,ARTHAUD,PÉCRESSE,LE PEN,ZEMMOUR
86022,86,0,19,44,2,7,2,2,2,0,3,44,11
69022,69,4,52,84,22,15,2,4,3,2,27,94,28
15022,15,3,18,31,3,4,0,14,1,0,10,37,6
42022,42,49,359,695,88,51,8,66,50,21,97,727,207
36022,36,7,24,63,11,5,3,12,12,2,12,67,19
41022,41,1,15,29,3,4,0,0,0,0,4,45,9
66022,66,6,8,11,1,1,1,0,2,0,1,5,4
82022,82,8,34,30,15,5,1,26,2,1,13,57,10
44022,44,29,271,646,99,29,16,61,30,14,53,370,56
06022,06,7,34,55,14,16,1,18,2,0,20,135,38
56022,56,16,165,203,54,16,11,33,11,5,37,241,32
83022,83,0,1,9,2,0,0,9,0,0,1,4,1
87022,87,3,28,22,5,0,1,8,0,1,1,21,7
05022,05,0,22,28,8,5,4,8,5,0,6,46,8
84022,84,2,20,50,16,3,3,8,1,0,8,57,16
35022,35,14,120,102,27,10,2,5,5,4,18,85,23
46022,46,4,63,30,14,3,0,7,2,1,2,13,10
23022,23,11,37,42,9,6,3,23,3,0,14,60,21
29022,29,58,240,524,71,43,25,75,30,12,85,412,122
13022,13,71,507,1621,181,100,20,143,36,17,348,1066,705
92022,92,200,2403,4274,852,155,63,179,179,36,973,869,831
94022,94,488,6660,3419,674,211,108,276,223,80,599,1813,854
90022,90,22,254,406,57,61,12,38,22,8,66,447,147
12022,12,2,21,13,1,4,1,17,2,1,3,17,5
53022,53,2,49,86,16,2,1,5,8,2,20,80,15
72022,72,19,73,147,19,13,1,13,13,7,36,251,26
85022,85,33,135,234,18,22,5,23,19,10,44,253,64
27022,27,58,685,585,76,73,27,63,27,23,73,914,163
38022,38,65,582,1008,140,112,28,144,53,36,201,1493,374
62023,62,93,263,408,46,34,6,38,21,14,39,711,94
80023,80,6,11,43,1,2,0,2,0,4,6,67,4
64023,64,9,114,164,37,17,3,102,34,3,26,112,32
70023,70,1,12,24,4,0,0,6,3,3,1,39,6
76023,76,2,20,43,7,7,2,8,2,1,11,52,5
65023,65,0,4,3,5,0,1,1,0,0,0,0,0
60023,60,6,59,107,12,8,2,12,4,2,21,106,22
02023,02,3,15,13,4,4,1,2,1,0,8,21,5
21023,21,15,118,194,22,22,5,14,9,5,34,239,46
54023,54,4,7,41,2,9,3,10,3,2,9,40,13
95023,95,6,42,119,23,19,3,9,6,1,14,107,37
08023,08,0,1,15,2,0,1,0,0,0,4,26,1
2B023,2B,0,18,12,4,0,3,9,0,0,4,11,10
09023,09,1,28,11,2,0,0,16,8,0,2,15,1
14023,14,0,5,15,5,3,0,2,0,0,3,16,2
01023,01,0,8,6,3,3,0,0,0,0,2,22,9
59023,59,7,45,78,6,9,2,7,3,3,11,132,32
52023,52,1,26,18,2,4,2,4,3,0,7,34,12
89023,89,11,100,154,26,27,5,20,10,3,21,180,36
17023,17,3,24,38,5,13,2,21,2,2,12,75,18
30023,30,10,136,138,21,12,3,16,11,2,25,154,49
27023,27,12,74,134,21,8,2,7,5,2,19,137,25
51023,51,2,21,61,7,7,1,4,5,0,8,70,4
31023,31,4,49,39,6,1,0,26,8,0,11,42,10
16023,16,6,62,99,21,10,1,20,10,1,17,106,15
73023,73,12,120,125,52,20,4,23,8,2,40,83,28
50023,50,9,49,112,8,5,2,13,2,2,9,135,19
63023,63,9,69,58,12,5,3,24,1,1,11,65,19
32023,32,0,4,16,3,1,1,12,5,0,4,13,3
38023,38,2,25,72,7,5,0,10,0,0,8,19,7
88023,88,2,3,20,0,0,0,4,2,2,7,26,1
55023,55,2,8,13,0,3,0,9,2,0,4,30,11
79023,79,2,6,22,0,0,1,3,0,0,2,6,2
10023,10,0,12,33,0,7,1,4,1,2,5,47,10
33023,33,30,174,232,49,15,7,48,16,3,19,184,65
11023,11,12,86,89,20,5,4,20,12,5,12,155,28
40023,40,17,25,35,6,4,2,25,11,0,8,48,19
28023,28,10,149,239,46,20,11,33,8,2,46,228,68
61023,61,10,60,137,13,6,1,14,1,6,16,119,21
34023,34,175,696,999,113,111,23,139,66,17,170,1582,603
07023,07,5,67,75,10,7,1,11,6,1,20,51,15
72023,72,24,199,298,52,20,9,25,20,12,54,411,56
24023,24,10,36,48,11,10,6,13,2,1,9,85,13
26023,26,13,142,139,39,12,3,22,15,4,25,176,34
77023,77,0,23,33,6,4,3,7,4,3,18,66,11
81023,81,2,15,43,1,6,0,32,3,0,14,42,7
45023,45,4,15,10,5,4,0,3,2,0,4,16,9
67023,67,6,42,231,19,19,5,12,10,1,30,214,45
71023,71,12,71,141,18,21,2,28,14,3,26,208,42
18023,18,31,116,247,22,30,7,29,7,7,60,315,102
04023,04,7,29,31,2,3,2,16,1,5,3,24,10
58023,58,1,24,35,6,1,0,6,4,2,8,28,14
47023,47,3,43,49,5,1,1,22,1,0,7,46,14
37023,37,7,27,39,2,3,3,10,1,2,11,43,20
43023,43,3,26,32,3,9,0,7,0,0,11,58,13
49023,49,205,1596,5663,599,333,132,392,246,108,617,2716,505
68023,68,4,50,199,19,16,7,13,5,3,25,148,30
46023,46,20,58,77,4,14,2,33,7,1,20,78,14
03023,03,122,687,1543,216,98,29,138,89,24,367,1042,446
86023,86,1,23,38,0,7,1,11,1,1,5,59,10
85023,85,4,36,62,17,4,3,30,2,0,13,87,22
19023,19,50,151,199,36,22,6,62,21,3,95,203,51
69023,69,11,121,283,57,26,6,35,19,1,64,252,110
23023,23,7,13,13,0,3,2,6,0,2,6,16,8
36023,36,5,12,42,0,3,5,5,1,0,13,56,15
66023,66,36,124,80,19,7,4,39,17,4,13,172,35
42023,42,43,342,445,65,44,21,60,33,7,100,464,121
82023,82,15,111,73,10,14,3,42,10,1,18,190,44
44023,44,36,371,504,145,30,21,58,36,12,78,396,45
56023,56,114,868,1423,335,83,38,138,80,31,224,881,191
06023,06,41,331,270,45,38,11,66,13,5,64,391,131
05023,05,124,1663,1456,465,115,58,203,100,26,231,1219,370
83023,83,152,1666,1762,258,221,55,242,59,28,313,2871,986
22023,22,19,53,59,10,4,3,26,9,5,6,40,13
84023,84,1,22,25,10,1,1,7,1,0,5,5,9
35023,35,61,535,1017,173,51,27,59,60,22,109,487,110
29023,29,55,401,1041,161,32,8,50,61,10,213,291,174
13023,13,67,449,742,176,79,17,97,33,6,145,886,389
90023,90,10,114,126,25,21,5,21,9,6,32,192,42
92023,92,497,7068,9825,2090,435,154,486,401,93,2410,2889,1866
12023,12,0,12,17,2,2,0,7,1,0,8,15,3
53023,53,3,39,98,7,5,4,13,0,3,14,87,16
87023,87,5,29,16,3,5,4,9,11,2,2,27,5
62024,62,4,55,122,4,9,6,11,10,3,24,205,35
64024,64,581,4305,8224,1547,435,224,1803,517,80,1383,3710,2053
57024,57,1,19,39,9,3,2,4,2,0,3,17,5
70024,70,4,36,64,8,4,1,6,3,0,18,130,19
76024,76,0,12,25,3,2,1,6,1,0,4,35,10
65024,65,4,12,22,1,1,0,15,3,1,2,18,3
80024,80,5,77,109,7,5,1,9,6,3,13,106,26
21024,21,2,14,26,0,8,1,8,1,0,6,13,2
02024,02,0,3,7,2,2,0,0,0,2,2,12,3
54024,54,3,28,40,7,5,3,5,2,1,2,70,10
60024,60,6,60,104,9,16,1,19,8,3,17,191,47
95024,95,2,31,37,3,3,2,11,3,1,8,33,19
25024,25,6,83,198,26,18,7,28,4,0,53,127,35
08024,08,14,63,179,11,12,2,22,11,7,27,230,40
09024,09,12,25,32,10,3,4,18,10,4,3,45,11
01024,01,33,302,541,85,41,9,52,26,7,116,572,146
59024,59,98,429,477,58,39,9,36,28,14,50,965,121
14024,14,4,38,113,9,11,5,13,4,1,24,131,38
39024,39,4,15,41,9,7,4,3,4,2,8,45,13
30024,30,13,84,49,18,6,5,17,8,2,10,71,19
2A024,2A,5,7,17,4,3,1,13,2,1,2,37,23
17024,17,13,108,207,27,19,6,39,11,17,49,257,46
31024,31,8,65,74,21,7,4,27,9,1,16,61,20
16024,16,7,55,88,8,10,2,6,6,3,14,103,22
50024,50,4,11,31,4,1,1,3,2,1,2,35,7
89024,89,331,3735,4206,689,257,104,307,273,95,760,2941,952
88024,88,2,12,15,1,1,1,4,0,1,8,18,3
10024,10,1,5,33,2,3,1,8,0,0,7,40,3
63024,63,4,16,30,6,3,5,8,6,0,17,28,5
32024,32,0,9,28,0,2,0,9,2,0,12,20,2
74024,74,18,206,407,85,41,12,40,27,7,89,310,98
55024,55,1,3,26,2,4,1,3,1,0,10,49,10
79024,79,21,207,328,67,20,19,53,30,9,41,304,62
33024,33,3,20,43,3,1,2,11,1,2,5,50,12
11024,11,24,139,124,22,2,3,34,12,2,16,139,37
34024,34,57,238,352,60,48,9,44,20,4,37,580,229
07024,07,24,134,91,21,15,5,21,9,2,28,104,25
40024,40,5,37,51,3,4,3,32,6,1,6,30,6
61024,61,10,56,95,4,10,9,16,4,0,18,132,23
26024,26,4,52,51,21,8,2,19,5,2,10,61,15
24024,24,1,5,6,1,1,0,3,0,0,1,6,2
28024,28,20,198,370,36,23,7,20,27,8,67,201,64
77024,77,3,31,34,5,6,2,5,1,1,20,77,20
71024,71,15,67,82,18,16,1,15,6,1,21,106,20
45024,45,41,226,385,51,15,6,39,32,12,46,307,55
58024,58,8,16,33,5,3,0,10,3,1,18,38,12
04024,04,2,35,14,5,3,1,4,1,0,3,29,4
47024,47,25,182,258,38,16,3,59,19,5,30,323,111
81024,81,4,32,56,10,12,6,14,8,1,4,44,12
43024,43,12,109,104,22,8,4,30,5,4,29,146,37
18024,18,2,2,28,0,2,0,3,2,0,7,15,6
12024,12,4,19,37,6,1,2,25,3,1,20,35,6
68024,68,0,10,28,5,1,0,5,2,0,1,16,6
46024,46,9,41,62,13,7,1,18,4,2,14,63,26
37024,37,28,88,174,15,11,5,27,11,6,19,163,48
03024,03,7,13,28,3,5,2,4,1,1,6,76,14
35024,35,191,1821,2851,783,110,48,134,250,44,288,745,314
19024,19,10,61,86,12,8,4,26,7,1,45,66,10
23024,23,11,76,63,5,4,3,20,5,8,15,113,13
85024,85,21,149,345,42,33,13,39,14,7,63,373,79
41024,41,7,27,29,16,9,0,5,2,2,5,28,13
15024,15,3,10,4,0,0,0,3,0,2,13,17,5
44024,44,47,447,534,112,28,20,52,65,8,63,332,97
82024,82,4,26,25,2,3,0,19,6,0,11,45,11
36024,36,1,6,8,1,4,0,8,0,1,3,32,10
06024,06,4,37,43,12,1,0,9,6,0,14,29,12
56024,56,23,135,410,37,32,6,83,20,7,82,390,59
87024,87,39,115,130,15,5,8,34,10,5,10,126,25
86024,86,24,280,262,56,17,15,25,25,4,35,170,55
84024,84,11,136,133,40,9,3,20,17,1,13,156,60
22024,22,7,32,32,5,7,1,14,2,0,11,25,5
29024,29,216,838,1066,184,44,96,148,93,34,157,879,238
13024,13,41,295,359,72,33,12,69,26,6,66,449,144
90024,90,2,6,9,7,0,0,1,2,1,11,37,11
92024,92,402,9996,6816,1463,271,153,286,345,112,957,1706,1201
72024,72,45,347,743,99,55,15,53,48,16,124,606,120
66024,66,67,487,645,101,65,14,122,34,9,117,1211,317
73024,73,8,82,135,30,24,0,21,9,1,72,127,24
69024,69,65,442,791,165,56,19,71,58,12,184,555,198
05024,05,5,21,26,7,3,0,6,4,1,8,52,26
15025,15,2,28,71,4,2,1,18,6,3,26,36,7
62025,62,30,180,392,40,16,9,23,15,8,46,462,93
64025,64,2,14,20,1,1,1,28,1,0,4,6,4
57025,57,5,40,71,5,3,4,10,3,7,8,120,27
70025,70,5,10,18,1,3,2,11,0,2,8,66,8
25025,25,10,61,146,17,12,3,20,8,2,31,101,23
65025,65,56,400,571,82,21,13,185,41,12,93,298,115
80025,80,2,20,51,3,2,1,7,1,3,6,38,6
76025,76,5,23,48,6,1,0,5,1,3,9,79,5
21025,21,2,5,8,5,2,0,2,0,0,0,13,7
54025,54,18,145,297,41,22,5,20,12,9,54,242,71
02025,02,1,18,48,8,1,3,6,2,2,6,113,19
60025,60,20,135,248,40,14,8,22,15,6,52,383,75
08025,08,10,58,123,13,15,7,30,3,4,25,226,40
59025,59,32,140,422,66,28,7,26,25,2,65,270,93
14025,14,4,34,59,8,10,0,7,3,0,22,46,15
09025,09,5,19,5,0,1,0,10,5,0,0,5,1
52025,52,2,2,14,0,4,0,5,0,1,2,28,7
39025,39,4,40,42,4,9,1,10,4,2,9,45,16
17025,17,10,70,99,14,14,5,10,9,1,15,103,31
30025,30,10,80,34,5,3,0,4,8,4,6,33,9
51025,51,9,65,168,17,17,3,16,13,5,27,233,51
31025,31,13,136,235,57,6,4,21,6,0,46,88,51
27025,27,8,85,179,29,19,7,10,2,3,25,182,25
89025,89,54,622,801,104,74,29,82,58,26,152,801,199
2B025,2B,5,5,11,3,2,0,2,1,0,0,12,4
50025,50,121,1070,1947,311,109,57,115,108,46,344,923,260
88025,88,0,7,10,0,1,0,3,0,0,0,10,4
73025,73,8,57,84,13,7,3,19,4,0,25,96,30
63025,63,3,16,40,1,1,0,12,2,1,9,17,7
32025,32,3,13,15,3,1,1,16,5,0,5,19,6
79025,79,10,92,247,20,15,5,24,5,4,30,170,27
10025,10,3,3,47,2,5,0,2,0,1,10,35,11
11025,11,3,29,41,7,1,0,12,4,1,6,50,26
33025,33,3,50,48,5,6,5,21,5,0,13,107,16
16025,16,16,94,193,17,29,5,39,12,3,33,198,44
74025,74,5,112,280,50,34,6,29,9,1,46,176,66
28025,28,1,16,8,2,3,1,6,0,1,9,9,9
07025,07,6,72,22,5,5,0,8,1,1,7,34,11
26025,26,3,74,20,10,2,5,3,2,0,1,13,2
24025,24,6,65,22,11,6,2,9,5,1,9,28,12
40025,40,8,85,169,23,6,3,66,21,2,21,135,44
34025,34,30,181,316,32,22,7,55,32,7,40,567,140
45025,45,11,76,185,19,18,9,31,9,8,45,286,55
77025,77,11,91,90,13,15,8,10,3,5,38,201,35
53025,53,7,72,232,25,21,3,27,13,8,27,158,42
72025,72,16,185,304,38,19,11,44,15,9,73,372,74
55025,55,2,13,29,8,6,2,2,1,2,5,63,11
71025,71,2,41,59,18,14,1,10,5,0,18,48,17
04025,04,9,83,55,14,12,5,21,1,1,9,49,27
47025,47,12,50,63,11,9,6,25,8,1,11,66,43
43025,43,30,240,374,76,41,28,72,26,11,127,696,107
18025,18,18,91,60,6,11,4,13,2,1,19,157,13
67025,67,6,71,297,28,21,5,24,7,5,37,259,58
81025,81,4,29,49,2,5,2,8,4,0,15,32,19
12025,12,25,60,150,22,8,7,92,12,5,37,105,36
68025,68,2,14,32,7,14,1,4,0,2,10,41,14
37025,37,6,93,130,16,6,2,17,6,3,20,95,35
03025,03,35,112,213,19,22,4,25,10,7,39,262,53
19025,19,7,40,34,4,7,3,32,8,3,34,70,14
35025,35,10,71,232,34,8,4,25,12,5,31,167,21
23025,23,21,139,177,21,22,4,35,22,5,60,228,24
66025,66,9,79,98,9,15,0,31,9,3,26,115,46
42025,42,0,19,39,5,5,2,4,1,2,12,20,7
41025,41,17,100,216,38,24,6,31,25,2,47,228,49
82025,82,54,424,540,62,72,25,153,37,5,79,758,219
36025,36,12,84,106,12,11,2,24,9,1,15,84,24
56025,56,1,23,34,1,6,2,5,0,1,2,38,9
83025,83,28,163,166,40,25,10,29,7,10,29,274,75
05025,05,5,42,35,9,4,0,9,1,0,6,20,8
87025,87,14,113,119,15,8,5,35,14,9,22,170,25
01025,01,46,328,673,79,89,16,90,49,11,124,710,131
58025,58,3,13,18,2,1,2,4,2,1,6,46,3
86025,86,4,27,66,4,6,1,21,4,1,15,76,18
84025,84,24,175,321,68,25,6,33,16,4,71,302,102
22025,22,66,246,312,42,22,15,60,25,7,57,298,52
44025,44,61,517,668,200,64,29,74,58,24,80,476,96
29025,29,27,213,260,42,25,5,42,17,13,43,227,52
90025,90,4,26,32,1,10,1,7,7,3,6,99,19
13025,13,24,206,483,110,37,7,37,25,3,80,272,165
92025,92,749,13266,11657,2122,402,178,475,453,122,1957,3329,2067
85025,85,23,209,583,80,34,15,57,25,8,72,264,55
06025,06,25,187,141,32,31,7,34,7,7,16,293,84
48025,48,6,40,80,5,7,0,26,12,0,16,90,16
62026,62,2,18,22,7,0,0,2,0,0,5,29,1
64026,64,4,19,52,16,4,18,47,0,3,20,36,14
57026,57,22,79,179,24,13,2,16,8,5,20,112,42
70026,70,35,224,282,38,26,8,38,17,11,68,452,86
25026,25,2,27,37,10,8,1,13,4,0,8,36,6
80026,80,2,3,5,1,0,0,3,0,0,0,5,3
65026,65,4,11,14,1,1,0,5,0,0,1,14,8
76026,76,68,335,281,51,17,9,23,16,14,32,506,61
21026,21,0,14,26,1,4,1,3,3,0,2,45,11
95026,95,46,329,411,74,33,13,48,14,6,75,496,170
54026,54,4,8,30,1,4,1,0,0,3,4,35,13
59026,59,13,83,125,14,12,5,23,7,2,10,349,40
08026,08,0,10,44,3,5,2,7,1,4,5,81,10
60026,60,1,33,78,4,7,1,14,3,1,14,131,32
09026,09,4,23,20,3,4,0,24,0,1,5,21,3
14026,14,20,134,185,60,12,5,21,13,5,30,202,39
39026,39,0,24,27,5,10,1,3,5,1,2,45,10
31026,31,19,172,142,27,15,1,59,20,2,25,152,62
27026,27,7,32,67,11,6,3,4,2,1,13,105,30
17026,17,6,30,62,5,8,4,8,4,3,10,93,20
73026,73,6,29,66,12,11,2,6,7,0,17,78,16
30026,30,25,164,120,19,3,6,38,8,5,20,138,56
63026,63,40,397,469,131,32,17,99,37,11,79,325,93
88026,88,8,126,207,28,11,9,16,14,3,30,188,40
50026,50,1,8,9,2,0,1,4,0,2,6,20,8
2A026,2A,4,17,27,5,2,2,20,1,0,7,54,12
55026,55,0,11,13,2,2,1,1,1,1,7,39,3
10026,10,0,0,7,0,1,0,0,0,0,3,5,4
32026,32,3,14,20,3,1,1,9,5,0,5,14,7
33026,33,4,73,63,5,9,3,25,7,0,10,118,18
16026,16,33,151,302,32,17,5,40,22,3,34,197,46
11026,11,2,25,20,1,7,0,5,1,0,0,28,9
26026,26,1,16,11,1,3,0,1,0,0,2,7,12
61026,61,4,17,32,3,2,1,5,0,1,14,50,8
40026,40,10,31,69,4,4,3,29,7,0,15,78,12
24026,24,126,593,698,104,61,34,181,72,12,128,826,171
28026,28,1,12,28,3,9,0,4,1,0,8,50,15
45026,45,16,73,88,14,15,4,14,3,3,10,214,43
77026,77,6,35,50,5,11,4,10,1,1,22,62,20
72026,72,24,129,270,41,25,7,16,17,4,49,290,42
34026,34,2,26,35,6,3,2,7,0,0,4,38,4
58026,58,0,28,30,1,0,1,6,0,3,7,19,7
53026,53,9,31,116,14,9,1,10,4,0,8,63,18
71026,71,6,32,54,14,7,4,8,3,0,8,67,11
47026,47,2,28,40,7,2,2,18,1,1,8,27,17
04026,04,6,17,19,5,4,1,15,3,1,2,35,6
67026,67,1,21,47,3,0,1,7,3,2,6,27,4
81026,81,7,90,86,22,18,6,38,13,0,28,126,51
18026,18,27,111,101,14,23,2,24,8,6,23,211,31
43026,43,5,56,49,15,20,4,19,8,2,29,101,30
46026,46,1,13,25,3,1,0,4,0,0,15,21,15
68026,68,11,86,305,51,28,7,26,6,1,68,191,82
12026,12,16,108,159,19,15,3,102,8,2,46,150,49
03026,03,51,46,141,13,13,2,29,10,2,56,138,38
37026,37,8,50,100,11,9,2,10,5,3,26,103,22
86026,86,12,58,72,10,8,2,7,3,7,22,135,23
19026,19,6,45,30,8,4,2,13,11,1,4,22,16
48026,48,10,35,36,9,3,2,14,5,0,7,49,17
35026,35,3,11,25,4,2,0,1,1,0,0,12,1
23026,23,1,35,48,5,5,1,12,3,3,12,67,12
15026,15,0,19,20,4,2,0,13,0,1,29,32,12
42026,42,29,152,267,40,24,5,47,16,10,41,290,69
36026,36,7,42,77,5,1,4,14,1,2,10,120,26
66026,66,15,150,188,37,21,8,30,16,6,45,358,83
82026,82,23,133,91,7,18,5,32,13,3,8,97,31
41026,41,1,13,17,5,5,0,3,1,2,12,30,5
56026,56,30,265,365,51,39,23,84,24,13,51,381,65
01026,01,6,58,164,21,8,1,19,4,2,20,130,37
07026,07,4,26,50,5,7,4,27,3,2,24,39,16
49026,49,31,259,499,80,40,14,37,28,18,73,372,95
83026,83,32,187,156,45,42,3,60,8,3,22,424,147
06026,06,19,109,282,40,29,5,36,21,2,51,210,150
84026,84,51,605,595,128,53,17,79,35,5,70,689,212
22026,22,12,113,120,22,22,5,16,11,3,14,93,27
44026,44,231,2255,4832,985,201,77,287,297,33,650,1517,665
05026,05,1,22,74,10,3,1,10,6,2,20,43,12
29026,29,72,524,808,144,45,35,84,94,22,148,658,140
13026,13,222,1328,1493,227,192,43,235,112,53,240,3583,935
90026,90,16,136,281,65,26,13,24,21,3,49,240,81
92026,92,484,8898,15810,2342,540,158,494,489,110,3635,3402,3590
74026,74,56,411,868,184,120,20,75,55,8,151,748,164
38026,38,17,78,123,15,22,4,21,12,4,18,215,59
85026,85,12,138,292,42,22,10,29,15,5,48,203,29
69026,69,6,31,88,15,13,1,9,4,0,13,78,34
62027,62,1,12,36,2,3,1,1,2,2,1,64,6
64027,64,1,29,38,4,4,2,22,2,0,0,29,8
70027,70,3,8,14,0,3,0,5,1,1,3,16,4
80027,80,0,3,7,1,0,0,1,0,0,1,7,1
57027,57,0,10,13,2,4,2,2,0,1,6,46,8
21027,21,8,106,345,44,14,5,23,13,6,58,137,71
02027,02,1,13,32,4,1,1,2,0,0,7,73,6
91027,91,261,5221,3092,466,250,86,210,184,67,514,2176,834
54027,54,5,75,135,13,8,1,15,8,4,23,192,22
08027,08,0,3,24,5,3,0,4,0,0,2,21,2
59027,59,81,111,344,30,14,4,15,10,8,26,276,81
60027,60,3,32,87,11,5,2,7,2,3,18,81,25
09027,09,3,26,8,5,0,0,10,1,0,3,6,1
39027,39,10,17,22,3,5,1,6,1,1,8,32,10
52027,52,0,4,8,2,2,2,3,5,0,8,29,1
31027,31,0,26,23,2,2,1,12,2,1,6,48,12
51027,51,5,16,63,10,3,0,8,1,1,16,40,10
17027,17,10,53,74,9,8,4,10,7,4,20,88,18
73027,73,4,57,73,11,13,3,10,4,1,13,46,17
2A027,2A,0,7,5,0,2,5,6,0,0,2,11,4
50027,50,9,103,176,31,24,10,20,15,7,24,135,25
88027,88,4,7,9,6,2,0,2,1,0,9,54,5
63027,63,1,14,31,7,1,0,4,0,1,7,24,7
30027,30,64,311,336,42,35,11,61,19,7,54,534,161
89027,89,3,18,34,1,0,1,8,1,1,4,52,5
01027,01,15,139,290,39,15,5,31,11,7,54,339,87
10027,10,1,6,11,0,5,0,2,0,2,2,10,2
55027,55,1,7,20,0,3,0,6,0,1,5,39,9
11027,11,16,104,88,8,9,3,26,17,1,14,178,38
16027,16,5,11,25,2,4,0,3,1,1,1,26,12
32027,32,45,104,223,22,19,4,108,31,3,40,187,51
33027,33,9,56,33,15,2,3,8,7,1,2,28,12
38027,38,27,274,368,114,31,7,34,29,6,54,270,83
26027,26,2,37,25,7,0,0,4,2,0,5,21,5
40027,40,1,12,21,3,1,2,26,3,2,4,24,5
24027,24,6,47,41,7,6,2,27,4,1,8,54,16
45027,45,7,31,74,5,9,1,5,1,0,17,84,24
07027,07,38,207,192,48,14,16,46,16,15,48,272,61
34027,34,23,242,360,97,32,9,45,29,5,60,317,120
53027,53,0,16,37,1,8,1,8,3,0,4,27,14
77027,77,15,90,101,9,12,5,12,8,4,40,177,56
58027,58,2,10,14,0,2,1,3,1,0,4,34,0
72027,72,4,44,44,5,7,2,4,10,1,21,55,10
71027,71,6,55,102,19,11,7,10,8,2,19,160,33
81027,81,1,9,35,10,1,0,8,6,0,8,29,6
67027,67,3,23,39,7,5,1,7,2,0,3,28,8
18027,18,21,57,85,13,12,2,7,7,4,7,122,27
43027,43,2,11,4,1,1,1,8,1,0,3,10,2
68027,68,4,6,73,16,10,2,8,3,2,20,55,23
46027,46,0,28,33,4,2,1,9,3,0,3,16,6
12027,12,5,31,32,4,5,3,25,4,0,13,39,7
04027,04,0,22,37,9,5,1,9,3,1,2,46,17
86027,86,25,251,309,66,22,4,40,15,10,39,150,57
47027,47,44,401,451,42,27,7,90,36,6,71,436,158
37027,37,61,459,866,138,75,18,64,44,31,176,765,154
35027,35,23,150,346,61,28,16,32,19,5,42,264,40
19027,19,12,21,23,3,2,0,9,2,2,8,14,3
23027,23,3,18,37,4,8,0,16,2,3,4,35,9
69027,69,135,1407,2315,434,150,33,155,152,34,373,1172,542
41027,41,1,10,22,2,4,0,2,0,0,4,29,7
36027,36,5,18,32,2,1,0,6,0,0,6,58,23
42027,42,5,49,53,4,8,3,13,2,0,16,94,25
56027,56,3,29,107,6,6,2,10,6,2,12,102,17
87027,87,45,148,166,16,8,5,48,17,10,49,224,35
49027,49,24,127,464,49,37,10,32,19,6,41,286,54
03027,03,19,93,133,13,16,5,16,5,8,19,143,22
84027,84,36,173,353,69,45,10,74,20,7,80,598,227
06027,06,341,3492,6403,1014,674,125,504,213,75,1417,7281,3670
82027,82,19,160,172,39,19,6,46,29,4,19,290,38
44027,44,28,325,425,144,27,19,63,24,5,58,315,91
05027,05,3,28,23,10,10,0,23,6,2,10,30,16
29027,29,54,354,654,67,46,30,89,40,24,111,508,89
13027,13,156,1453,1830,262,219,49,247,92,37,463,2899,921
90027,90,1,13,15,3,4,1,2,1,0,7,36,14
74027,74,3,38,81,13,8,2,25,2,1,15,88,19
28027,28,13,54,157,12,23,6,17,3,5,76,250,56
66027,66,9,83,64,11,12,5,26,10,2,12,102,48
83027,83,58,416,935,144,81,23,100,33,9,202,784,434
93027,93,184,6606,1513,132,73,58,101,98,55,159,970,380
22027,22,6,30,96,4,4,4,11,4,1,27,75,8
27027,27,2,24,27,3,3,3,2,3,0,3,77,18
14027,14,34,430,649,97,46,20,75,41,27,115,767,112
48027,48,17,104,162,25,19,12,92,10,7,58,180,58
15027,15,7,44,179,16,11,4,53,6,2,50,72,34
62028,62,19,55,72,2,13,1,9,7,5,11,176,9
64028,64,2,25,30,2,1,3,17,0,1,1,12,8
57028,57,23,129,307,43,21,4,22,16,6,45,220,57
65028,65,7,16,24,4,1,1,24,11,0,12,37,3
70028,70,2,19,23,6,7,2,7,4,0,10,26,6
80028,80,1,6,32,2,2,0,2,2,0,2,46,6
02028,02,60,206,291,41,31,9,27,17,14,43,603,72
21028,21,11,76,88,26,7,2,16,9,2,30,152,33
95028,95,11,205,219,47,21,9,14,7,1,62,247,86
54028,54,52,357,196,31,16,14,19,15,8,13,418,68
08028,08,24,97,85,11,7,5,20,7,13,13,153,31
59028,59,161,1154,482,39,34,23,45,35,26,30,1374,136
76028,76,1,2,19,0,5,1,3,1,2,5,55,4
52028,52,1,5,6,1,3,1,3,0,0,3,9,0
39028,39,10,57,69,6,0,1,20,5,1,12,79,17
60028,60,2,35,148,17,7,0,3,3,1,34,49,60
31028,31,14,130,134,26,9,6,26,24,5,24,103,45
27028,27,4,38,29,4,3,4,4,2,8,8,58,7
51028,51,7,44,157,17,11,3,13,8,5,33,210,61
17028,17,155,1324,1508,391,107,47,129,98,22,160,914,251
63028,63,16,48,67,11,5,0,25,4,1,53,53,20
30028,30,195,2120,1804,220,131,66,255,153,37,362,2629,764
10028,10,0,7,17,2,6,0,0,1,1,9,32,6
2A028,2A,1,6,6,3,1,0,12,0,2,4,17,9
01028,01,2,39,71,13,13,4,15,9,3,24,116,39
55028,55,1,4,18,1,5,0,1,2,0,6,33,2
89028,89,1,9,11,2,4,0,2,0,0,3,18,3
16028,16,62,481,651,80,52,26,104,55,23,125,622,135
32028,32,2,9,15,2,0,1,14,4,1,2,16,10
33028,33,19,172,176,31,17,15,45,10,3,26,188,40
40028,40,11,43,63,5,5,1,25,8,0,5,33,4
