LibSubCom,code_commune,longitude,latitude,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,entete,nb_voix,url_libe
Sorèze,81288,2.0862,43.4306,2174,580,1594,68,26,1500,MACRON,319,
Lion-sur-Mer,14365,-0.3318,49.3047,2349,743,1606,65,29,1512,MACRON,360,
Sainte-Mère-Eglise,50523,-1.3093,49.4152,2266,723,1543,46,33,1464,MACRON,359,
Montrichard Val de Cher,41151,1.1998,47.3568,2694,802,1892,66,35,1791,MÉLENCHON,412,
Le Monastère,12146,2.5859,44.3295,1775,541,1234,41,18,1175,MACRON,279,
Colombelles,14167,-0.2974,49.1988,4564,1407,3157,104,71,2982,MACRON,682,
Viviers,07346,4.6617,44.4839,2705,836,1869,34,49,1786,MÉLENCHON,408,
Payrin-Augmontel,81204,2.3447,43.5422,1841,562,1279,38,24,1217,MÉLENCHON,268,
La Mézière,35177,-1.7538,48.2088,3722,1159,2563,70,68,2425,MACRON,684,
Fismes,51250,3.683,49.3047,4040,1176,2864,83,42,2739,MÉLENCHON,741,
Salindres,30305,4.1615,44.1625,2706,774,1932,37,30,1865,MÉLENCHON,506,
Lavernose-Lacasse,31287,1.2521,43.3911,2601,868,1733,50,35,1648,MACRON,407,
Saint-Fons,69199,4.856,45.7014,8501,2561,5940,136,124,5680,MACRON,1399,
Commequiers,85071,-1.8223,46.7721,2805,813,1992,52,46,1894,MACRON,475,
Aix-Villemaur-Pâlis,10003,3.7218,48.2367,2628,834,1794,31,32,1731,MÉLENCHON,524,
Salles-la-Source,12254,2.5223,44.4474,1888,571,1317,39,19,1259,MACRON,298,
Nohanent,63254,3.0576,45.8116,1731,502,1229,38,27,1164,MACRON,286,
La Séauve-sur-Semène,43236,4.2521,45.2955,965,307,658,28,10,620,MÉLENCHON,138,
Gargas,84047,5.3442,43.8975,2367,738,1629,61,33,1535,MÉLENCHON,455,
Saleux,80724,2.2204,49.8584,2104,643,1461,51,28,1382,MÉLENCHON,420,
Mormant,77317,2.879,48.6021,3163,992,2171,76,37,2058,MACRON,462,
Sarrola-Carcopino,2A271,8.8304,41.9959,2225,650,1575,48,19,1508,MÉLENCHON,416,
Saint-Vaast-la-Hougue,50562,-1.268,49.5939,1690,514,1176,38,23,1115,MACRON,274,
Montblanc,34166,3.3625,43.3756,2049,596,1453,38,24,1391,MÉLENCHON,333,
Houssen,68146,7.376,48.1307,1700,553,1147,56,19,1072,MÉLENCHON,269,
Canet,34051,3.4822,43.597,2801,846,1955,85,33,1837,MÉLENCHON,459,
Latresne,33234,-0.4926,44.7907,2896,890,2006,59,33,1914,MACRON,460,
Ollainville,91461,2.2194,48.6025,3012,932,2080,45,45,1990,MACRON,502,
Saint-Geniez-d'Olt et d'Aubrac,12224,3.0025,44.501,1723,542,1181,49,20,1112,MACRON,275,
Montfort-le-Gesnois,72241,0.4059,48.0599,2265,685,1580,37,30,1513,LE PEN,414,
Roquecourbe,81227,2.2719,43.672,1757,557,1200,30,25,1145,MÉLENCHON,244,
Yffiniac,22389,-2.6852,48.4671,3497,1037,2460,82,40,2338,MACRON,581,
Opio,06089,7.0058,43.6591,1881,535,1346,33,26,1287,LE PEN,345,
La Chapelle-d'Aurec,43058,4.1972,45.3287,800,250,550,22,9,519,MACRON,108,
Mazeyrat-d'Allier,43132,3.5336,45.128,1271,418,853,15,20,818,MACRON,181,
Mandres-les-Roses,94047,2.5431,48.7055,3095,940,2155,76,38,2041,MACRON,539,
Sailly-lez-Lannoy,59522,3.2279,50.6434,1560,425,1135,19,25,1091,MÉLENCHON,300,
Fléac,16138,0.0904,45.6731,2833,890,1943,69,33,1841,MACRON,456,
Quessoy,22258,-2.6521,48.4263,2943,859,2084,64,43,1977,MACRON,522,
Aigueperse,63001,3.2045,46.0179,1575,468,1107,48,29,1030,MACRON,272,
Mont Lozère et Goulet,48027,3.7544,44.5264,955,282,673,29,13,631,MACRON,142,
Laize-Clinchamps,14349,-0.3937,49.0832,1391,410,981,38,24,919,MACRON,214,
Mortagne-au-Perche,61293,0.561,48.5199,2345,650,1695,47,26,1622,LE PEN,389,
Buchy,76146,1.3419,49.5837,2002,626,1376,46,33,1297,MÉLENCHON,303,
La Gacilly,56061,-2.1337,47.7674,3073,864,2209,67,47,2095,MACRON,556,
Callian,83029,6.7598,43.6005,2518,768,1750,47,35,1668,MÉLENCHON,503,
Saucats,33501,-0.6013,44.663,2466,719,1747,53,39,1655,MACRON,414,
Montbazin,34165,3.6742,43.5226,2353,704,1649,47,22,1580,MÉLENCHON,383,
Caraman,31106,1.7473,43.5343,1969,599,1370,44,25,1301,MACRON,322,
Plancoët,22172,-2.216,48.5167,2343,627,1716,73,43,1600,MACRON,434,
Les Matelles,34153,3.8124,43.7285,1712,545,1167,27,21,1119,MÉLENCHON,264,
Quincy-Voisins,77382,2.8757,48.8981,4025,1235,2790,93,66,2631,MACRON,586,
Commercy,55122,5.5746,48.7506,3154,908,2246,79,41,2126,MÉLENCHON,619,
Mayet,72191,0.2628,47.7663,2318,717,1601,24,30,1547,LE PEN,417,
Auxi-le-Château,62060,2.1197,50.2332,2038,585,1453,62,32,1359,MÉLENCHON,450,
Montrevel-en-Bresse,01266,5.1106,46.3269,1873,533,1340,51,32,1257,MÉLENCHON,288,
Champagne-sur-Seine,77079,2.7996,48.4071,3757,1098,2659,87,62,2510,MACRON,573,
Valorbiquet,14570,0.3349,49.0608,1869,558,1311,35,23,1253,MACRON,297,
Marcillac-Vallon,12138,2.4629,44.4769,1325,405,920,35,22,863,MACRON,203,
Homblières,02383,3.3747,49.8541,1150,348,802,15,22,765,MÉLENCHON,274,
Jard-sur-Mer,85114,-1.6057,46.4262,2784,817,1967,60,41,1866,MACRON,456,
Villeneuve,12301,2.0307,44.442,1584,450,1134,41,26,1067,MACRON,261,
Saint-Quentin-la-Poterie,30295,4.4416,44.0523,2509,773,1736,61,29,1646,MÉLENCHON,443,
Huez,38191,6.0789,45.095,1167,392,775,14,16,745,MACRON,181,
Entre-Vignes,34246,4.0818,43.7181,1705,541,1164,40,28,1096,MÉLENCHON,271,
Herlies,59303,2.8512,50.5843,1832,522,1310,42,28,1240,MÉLENCHON,332,
Vernoux-en-Vivarais,07338,4.6454,44.9029,1467,444,1023,41,29,953,MÉLENCHON,214,
Châbons,38065,5.4289,45.4507,1505,472,1033,40,18,975,MACRON,217,
Quinssaines,03212,2.4959,46.3064,1164,313,851,11,14,826,MACRON,182,
Port-Bail-sur-Mer,50412,-1.6837,49.341,2288,625,1663,64,38,1561,MACRON,371,
Rambervillers,88367,6.6314,48.3437,3433,1095,2338,57,39,2242,MÉLENCHON,611,
Louvigny,14383,-0.3949,49.1578,2031,616,1415,41,29,1345,MACRON,325,
Montbert,44102,-1.4778,47.0683,2237,661,1576,60,24,1492,MACRON,382,
Juziers,78327,1.8436,49.0033,2808,818,1990,73,36,1881,MACRON,527,
Villers-le-Lac,25321,6.6853,47.0709,3459,1055,2404,81,44,2279,MÉLENCHON,515,
Saint-Didier,84108,5.1098,44.0092,1729,491,1238,31,29,1178,MÉLENCHON,336,
Chorges,05040,6.2895,44.5525,2367,737,1630,41,37,1552,MÉLENCHON,336,
Plouhinec,29197,-4.4794,48.0158,3428,1030,2398,90,36,2272,MACRON,600,
Angoulins,17010,-1.1131,46.1056,3270,999,2271,64,43,2164,MACRON,497,
Longwy,54323,5.7696,49.521,7184,2135,5049,130,93,4826,MÉLENCHON,1151,
Argences,14020,-0.1563,49.1367,2849,893,1956,87,34,1835,MACRON,450,
Mignaloux-Beauvoir,86157,0.411,46.5516,3439,994,2445,76,40,2329,MACRON,524,
Saint-Etienne-lès-Remiremont,88415,6.6221,48.0322,2762,877,1885,63,47,1775,MÉLENCHON,478,
Notre-Dame-de-Monts,85164,-2.0964,46.8417,2088,659,1429,24,31,1374,MACRON,350,
Cers,34073,3.3142,43.3292,2051,622,1429,41,31,1357,MÉLENCHON,330,
Camphin-en-Pévèle,59124,3.2603,50.5935,1873,617,1256,22,19,1215,MÉLENCHON,324,
La Croix-Valmer,83048,6.5937,43.188,2611,793,1818,62,24,1732,MÉLENCHON,519,
Maureillas-las-Illas,66106,2.8092,42.4738,2220,655,1565,64,31,1470,MÉLENCHON,421,
Marcoing,59377,3.1739,50.117,1427,406,1021,20,24,977,MÉLENCHON,260,
Allennes-les-Marais,59005,2.9489,50.5421,2970,834,2136,62,35,2039,MÉLENCHON,518,
Drocourt,62277,2.9323,50.3904,2121,670,1451,32,27,1392,MÉLENCHON,453,
Les Martres-d'Artière,63213,3.2626,45.8296,1571,520,1051,45,17,989,MACRON,268,
Sallertaine,85280,-1.958,46.8614,2542,812,1730,65,27,1638,MACRON,408,
Rocroi,08367,4.5595,49.9281,1618,450,1168,45,22,1101,MÉLENCHON,337,
Orleix,65340,0.1177,43.2783,1632,491,1141,22,19,1100,MACRON,263,
Meschers-sur-Gironde,17230,-0.9551,45.5685,3013,912,2101,55,47,1999,MACRON,439,
Fruges,62364,2.1259,50.5117,1441,451,990,10,13,967,MÉLENCHON,332,
Gallargues-le-Montueux,30123,4.1805,43.7207,2761,826,1935,56,39,1840,MÉLENCHON,508,
Moncé-en-Belin,72200,0.195,47.8978,2758,837,1921,64,42,1815,LE PEN,487,
Savigny,69175,4.5681,45.8199,1524,443,1081,24,14,1043,MACRON,262,
Alizay,27008,1.1791,49.3235,1214,355,859,15,10,834,MÉLENCHON,229,
Le Molay-Littry,14370,-0.8829,49.2351,2162,695,1467,37,22,1408,MACRON,315,
Peaugres,07172,4.7439,45.2876,1627,483,1144,40,24,1080,MÉLENCHON,234,
Pré-en-Pail-Saint-Samson,53185,-0.2041,48.4616,1646,452,1194,43,33,1118,LE PEN,285,
Charolles,71106,4.2827,46.4488,1922,531,1391,58,18,1315,MÉLENCHON,320,
Bosmie-l'Aiguille,87021,1.2007,45.7638,2104,645,1459,33,32,1394,MACRON,342,
Escaudoeuvres,59206,3.2749,50.1934,2308,723,1585,67,44,1474,MÉLENCHON,391,
Maringues,63210,3.334,45.9205,2059,622,1437,57,22,1358,MACRON,351,
Bavilliers,90008,6.8321,47.6203,2960,886,2074,49,42,1983,MÉLENCHON,524,
Bellac,87011,1.0453,46.1038,2643,780,1863,74,41,1748,MACRON,425,
Bréal-sous-Montfort,35037,-1.8761,48.0496,4730,1458,3272,107,71,3094,MACRON,865,
Venette,60665,2.7837,49.4186,1657,442,1215,39,29,1147,MÉLENCHON,331,
Chatte,38095,5.2722,45.1435,2068,621,1447,30,26,1391,MACRON,333,
Villers-Bocage,14752,-0.6543,49.0785,2093,591,1502,49,30,1423,MACRON,335,
Ligugé,86133,0.3003,46.5169,2566,708,1858,39,34,1785,MACRON,429,
Feuquières-en-Vimeu,80308,1.6018,50.0615,1920,613,1307,18,21,1268,MÉLENCHON,383,
Argentré,53007,-0.6254,48.0885,2186,721,1465,64,27,1374,MACRON,352,
Le Faouët,56057,-3.5084,48.0513,2195,651,1544,39,29,1476,MACRON,365,
Fonbeauzard,31186,1.4377,43.68,2199,685,1514,65,42,1407,MACRON,349,
Souppes-sur-Loing,77458,2.7418,48.1833,3457,971,2486,75,47,2364,MACRON,520,
Chasseneuil-sur-Bonnieure,16085,0.4375,45.827,2201,646,1555,37,38,1480,MACRON,350,
Brécey,50074,-1.1735,48.7266,1684,524,1160,32,25,1103,MACRON,257,
Masevaux-Niederbruck,68201,6.9909,47.7851,2857,801,2056,50,41,1965,MÉLENCHON,514,
Mouroux,77320,3.0477,48.8268,3979,1167,2812,95,59,2658,MACRON,598,
Beaulieu,43021,3.9529,45.1399,837,280,557,8,7,542,MACRON,127,
Prémesques,59470,2.9492,50.6609,1501,500,1001,22,22,957,MÉLENCHON,245,
Ferney-Voltaire,01160,6.1076,46.2547,3572,1078,2494,72,47,2375,MÉLENCHON,542,
Ecrouves,54174,5.8403,48.6801,2820,828,1992,38,45,1909,MÉLENCHON,468,
Berlaimont,59068,3.7952,50.2061,2342,687,1655,42,26,1587,MÉLENCHON,406,
Groffliers,62390,1.6062,50.385,1373,411,962,10,13,939,MÉLENCHON,323,
Vendin-lès-Béthune,62841,2.6067,50.5481,2073,667,1406,48,22,1336,MÉLENCHON,413,
Salaise-sur-Sanne,38468,4.8073,45.346,3333,941,2392,81,44,2267,MACRON,524,
Saint-Nicolas-de-la-Grave,82169,1.021,44.058,1803,566,1237,30,25,1182,MÉLENCHON,316,
Mouchamps,85153,-1.0537,46.7821,2287,731,1556,46,40,1470,MACRON,372,
Boisseuil,87019,1.3297,45.7634,2513,748,1765,37,33,1695,MACRON,436,
Jarrie,38200,5.7437,45.1168,2968,847,2121,85,41,1995,MACRON,456,
Missillac,44098,-2.1884,47.4843,3825,1168,2657,82,51,2524,MACRON,650,
Calmont,31100,1.645,43.2814,1710,526,1184,39,25,1120,MACRON,262,
Bléré,37027,0.9864,47.3091,3792,1065,2727,103,62,2562,MACRON,582,
Pompignac,33330,-0.4335,44.8513,2613,825,1788,51,42,1695,MACRON,390,
Buzet-sur-Tarn,31094,1.6153,43.772,2182,609,1573,50,26,1497,MACRON,379,
Méré,78389,1.8217,48.7958,1446,381,1065,26,27,1012,LE PEN,270,
La Biolle,73043,5.9236,45.7614,2061,624,1437,37,20,1380,MACRON,299,
Ouroux-sur-Saône,71336,4.9554,46.7262,2353,722,1631,42,35,1554,MÉLENCHON,341,
Survilliers,95604,2.5482,49.1059,2317,735,1582,52,36,1494,MACRON,356,
Spay,72344,0.1441,47.924,2381,693,1688,41,39,1608,LE PEN,457,
Talange,57663,6.169,49.2334,5981,1789,4192,118,82,3992,MÉLENCHON,1104,
Pomponne,77372,2.677,48.887,2451,704,1747,51,20,1676,MACRON,378,
Saint-Geniès-Bellevue,31484,1.4811,43.6832,1969,601,1368,40,33,1295,MACRON,327,
Coeur de Causse,46138,1.5867,44.6484,821,229,592,14,10,568,MACRON,134,
Plouézec,22214,-2.9779,48.7486,2988,892,2096,44,44,2008,MACRON,510,
Esvres,37104,0.7917,47.2881,4292,1353,2939,56,52,2831,MACRON,640,
Maxéville,54357,6.149,48.7082,4529,1348,3181,82,71,3028,MÉLENCHON,705,
Xertigny,88530,6.3624,48.0472,2059,596,1463,62,29,1372,MÉLENCHON,394,
Saint-Benoît-de-Carmaux,81244,2.1316,44.0582,1766,561,1205,26,22,1157,MÉLENCHON,256,
Néoules,83088,6.0386,43.2926,2390,696,1694,56,40,1598,MÉLENCHON,482,
Chavanod,74067,6.0552,45.8857,2059,657,1402,53,26,1323,LE PEN,314,
Rives d'Andaine,61096,-0.4512,48.5256,1975,588,1387,32,23,1332,LE PEN,324,
Le Cailar,30059,4.2393,43.6619,1980,603,1377,32,31,1314,MÉLENCHON,357,
Visan,84150,4.9552,44.3262,1569,472,1097,36,28,1033,MÉLENCHON,288,
Entrammes,53094,-0.7095,47.9869,1649,480,1169,32,18,1119,LE PEN,288,
Saint-Philbert-de-Bouaine,85262,-1.5023,46.988,2402,713,1689,41,38,1610,LE PEN,393,
Le Ban-Saint-Martin,57049,6.1417,49.1235,2979,929,2050,78,44,1928,MÉLENCHON,515,
Noé,31399,1.2714,43.3628,2204,643,1561,35,34,1492,MACRON,358,
Arsac-en-Velay,43010,3.9542,44.9935,959,268,691,16,8,667,MACRON,149,
Branges,71056,5.1633,46.6526,1757,551,1206,34,32,1140,MÉLENCHON,274,
Les Brouzils,85038,-1.3341,46.879,2147,689,1458,67,21,1370,MACRON,359,
Val-de-Virvée,33018,-0.3845,45.0207,2506,774,1732,68,41,1623,MACRON,418,
Mareuil-sur-Lay-Dissais,85135,-1.2264,46.5395,2200,666,1534,34,27,1473,LE PEN,358,
Carantec,29023,-3.9117,48.6723,2875,815,2060,65,37,1958,MACRON,529,
Grazac,43102,4.1845,45.1918,912,283,629,27,15,587,MACRON,123,
Reichshoffen,67388,7.6684,48.9377,4017,1191,2826,89,69,2668,MÉLENCHON,597,
Condat,15054,2.7976,45.3445,760,242,518,25,13,480,MACRON,118,
Dormans,51217,3.6496,49.0657,2091,666,1425,48,28,1349,MÉLENCHON,364,
Arsac,33012,-0.6968,44.9996,2946,885,2061,66,49,1946,MACRON,473,
Plouaret,22207,-3.4872,48.6153,1664,514,1150,33,22,1095,MACRON,281,
Saint-Chef,38374,5.3667,45.6408,2610,754,1856,32,35,1789,MACRON,402,
Fère-en-Tardenois,02305,3.5099,49.1799,1917,589,1328,41,19,1268,MÉLENCHON,424,
La Bourboule,63047,2.7432,45.5845,1417,410,1007,32,22,953,MACRON,256,
La Roche-Chalais,24354,0.0385,45.1332,2024,570,1454,23,22,1409,PÉCRESSE,301,
Cunac,81074,2.2262,43.9297,1330,423,907,15,27,865,MÉLENCHON,192,
Couzon-au-Mont-d'Or,69068,4.8191,45.8474,1755,507,1248,28,23,1197,MACRON,301,
Gétigné,44063,-1.2235,47.0827,2851,888,1963,61,54,1848,MACRON,497,
Marsac-sur-l'Isle,24256,0.6511,45.1836,2334,746,1588,50,31,1507,PÉCRESSE,330,
Vailhauquès,34320,3.7306,43.6605,2136,627,1509,47,28,1434,MÉLENCHON,347,
Montbazon,37154,0.7056,47.2822,3398,1051,2347,88,42,2217,MACRON,492,
Warhem,59641,2.506,50.9752,1733,570,1163,44,23,1096,MÉLENCHON,285,
Cadalen,81046,1.9855,43.8397,1121,356,765,11,10,744,MACRON,166,
Bourbon-Lancy,71047,3.7767,46.6181,3672,1135,2537,95,62,2380,MÉLENCHON,538,
Frouard,54215,6.1314,48.7557,4636,1346,3290,58,71,3161,MÉLENCHON,763,
Fort-Mahon-Plage,80333,1.5687,50.3546,1304,363,941,30,20,891,MÉLENCHON,253,
Terville,57666,6.1339,49.3453,4963,1521,3442,84,72,3286,MÉLENCHON,898,
Allassac,19005,1.4606,45.2498,3044,865,2179,46,55,2078,MACRON,547,
Amancy,74007,6.3299,46.0737,1769,545,1224,43,33,1148,LE PEN,270,
Ecquevilly,78206,1.9242,48.9515,2809,851,1958,75,53,1830,LE PEN,488,
Maillane,13052,4.7836,43.8262,1966,642,1324,16,35,1273,MÉLENCHON,329,
Monéteau,89263,3.5947,47.8535,2925,913,2012,54,40,1918,MÉLENCHON,522,
Garancières,78265,1.7581,48.8224,1882,556,1326,50,26,1250,LE PEN,333,
Pommiers,69156,4.6896,45.9576,1877,570,1307,30,16,1261,MACRON,324,
Mont-Dore,63236,2.8068,45.5887,1079,339,740,18,13,709,MACRON,172,
Palau-del-Vidre,66133,2.9581,42.5653,2361,707,1654,52,39,1563,MÉLENCHON,456,
Dolus-d'Oléron,17140,-1.2568,45.9183,3055,853,2202,65,43,2094,MACRON,471,
Camblanes-et-Meynac,33085,-0.4768,44.7654,2279,699,1580,36,27,1517,MACRON,359,
Val d'Aigoual,30339,3.6324,44.0852,1265,379,886,33,23,830,MÉLENCHON,217,
Locmaria-Plouzané,29130,-4.6506,48.3723,4082,1196,2886,71,54,2761,MACRON,746,
Hornoy-le-Bourg,80443,1.9071,49.8465,1232,366,866,30,16,820,MÉLENCHON,238,
Les Côtes-d'Arey,38131,4.8781,45.4596,1682,553,1129,42,29,1058,MACRON,245,
Satillieu,07309,4.5868,45.1468,1204,330,874,28,23,823,MÉLENCHON,189,
Saint-Saturnin-lès-Apt,84118,5.3582,43.952,2368,705,1663,56,30,1577,MÉLENCHON,483,
Balazé,35015,-1.1805,48.1795,1718,531,1187,38,27,1122,MACRON,317,
Neuville-de-Poitou,86177,0.2543,46.685,3916,1250,2666,74,45,2547,MACRON,586,
Bâgé-Dommartin,01025,4.9607,46.3243,2974,847,2127,55,31,2041,MÉLENCHON,488,
Briatexte,81039,1.9242,43.7471,1549,454,1095,24,21,1050,MACRON,225,
Moûtiers,73181,6.5372,45.49,1792,508,1284,37,27,1220,MACRON,282,
Trébeurden,22343,-3.567,48.7738,3627,1184,2443,60,32,2351,MACRON,612,
Plouguernével,22220,-3.2418,48.2398,1272,407,865,34,19,812,MACRON,211,
Lansargues,34127,4.0831,43.6303,2402,693,1709,39,40,1630,MÉLENCHON,383,
Saubens,31533,1.3584,43.4763,1517,411,1106,12,29,1065,MACRON,263,
Quiévrechain,59484,3.6666,50.3955,3700,1135,2565,81,61,2423,MÉLENCHON,627,
Campagne-lès-Hesdin,62204,1.8733,50.4012,1177,362,815,17,17,781,MÉLENCHON,243,
Burlats,81042,2.3395,43.633,1686,530,1156,51,23,1082,MÉLENCHON,227,
Génissieux,26139,5.0873,45.0849,1905,622,1283,44,28,1211,MÉLENCHON,278,
Sathonay-Village,69293,4.8838,45.839,1919,615,1304,30,19,1255,MACRON,307,
Milizac-Guipronvel,29076,-4.5654,48.4726,3266,984,2282,72,44,2166,MACRON,575,
Mont-près-Chambord,41150,1.4483,47.5484,2848,892,1956,65,47,1844,MÉLENCHON,452,
Vans (Les),07334,4.1164,44.3924,2186,655,1531,52,21,1458,MÉLENCHON,332,
Vernosc-lès-Annonay,07337,4.7202,45.2181,1982,568,1414,41,21,1352,MÉLENCHON,311,
Marboz,01232,5.2443,46.3479,1716,520,1196,41,23,1132,MÉLENCHON,268,
Chavanoz,38097,5.1688,45.7641,3049,888,2161,76,43,2042,MACRON,468,
Fontenay-Trésigny,77192,2.8615,48.6987,3651,1081,2570,95,56,2419,MACRON,533,
Charmes-sur-Rhône,07055,4.8344,44.8657,2297,726,1571,58,37,1476,MÉLENCHON,307,
Vertaizon,63453,3.2848,45.7753,2352,711,1641,37,27,1577,MACRON,417,
Chavanay,42056,4.7236,45.4184,2108,646,1462,48,30,1384,MÉLENCHON,322,
Alixan,26004,5.0084,44.9805,1984,587,1397,49,23,1325,MÉLENCHON,296,
Bessières,31066,1.5896,43.7968,3048,946,2102,56,50,1996,MACRON,486,
Neuville-sur-Escaut,59429,3.3516,50.2922,1854,507,1347,30,31,1286,MÉLENCHON,344,
Démouville,14221,-0.2639,49.1773,2538,759,1779,58,49,1672,MACRON,413,
La Verrière,78644,1.9543,48.7551,3174,915,2259,48,42,2169,MACRON,598,
Saint-Gobain,02680,3.3933,49.5977,1497,462,1035,29,18,988,MÉLENCHON,337,
Cossé-le-Vivien,53077,-0.9303,47.9438,2522,847,1675,28,41,1606,LE PEN,425,
Marciac,32233,0.1521,43.5206,868,283,585,21,12,552,MACRON,109,
Champagney,70120,6.691,47.6991,2841,856,1985,64,28,1893,MÉLENCHON,558,
Chantraine,88087,6.423,48.1675,2523,755,1768,52,41,1675,MÉLENCHON,482,
La Boisse,01049,5.0275,45.8481,2278,678,1600,53,29,1518,MÉLENCHON,350,
Cessy,01071,6.0741,46.3171,2728,831,1897,39,46,1812,MÉLENCHON,426,
Neuilly-le-Réal,03197,3.4393,46.4675,1214,408,806,20,21,765,MACRON,171,
Magland,74159,6.6338,45.9977,2125,587,1538,46,33,1459,LE PEN,357,
Camiers,62201,1.6141,50.5592,2260,614,1646,29,32,1585,MÉLENCHON,513,
Giberville,14301,-0.2855,49.1773,3683,1122,2561,107,50,2404,MACRON,562,
Saint-Germain-Nuelles,69208,4.6157,45.8564,1702,495,1207,22,23,1162,MACRON,296,
Ambronay,01007,5.3745,45.9991,1952,598,1354,31,18,1305,MÉLENCHON,313,
Vibraye,72373,0.7512,48.0498,1943,593,1350,26,28,1296,LE PEN,371,
Villers-Semeuse,08480,4.75,49.7394,2496,703,1793,60,41,1692,MÉLENCHON,528,
Saint-Quentin-Fallavier,38449,5.1169,45.6402,3460,1097,2363,96,50,2217,MACRON,527,
La Roquebrussanne,83108,5.9975,43.341,2080,625,1455,39,19,1397,MÉLENCHON,414,
Rupt-sur-Moselle,88408,6.6628,47.9295,2494,817,1677,36,28,1613,MÉLENCHON,430,
Loué,72168,-0.1416,47.9992,1499,453,1046,21,15,1010,LE PEN,277,
Andolsheim,68007,7.4327,48.0658,1914,538,1376,56,28,1292,MÉLENCHON,332,
Sillé-le-Guillaume,72334,-0.1337,48.1836,1486,465,1021,26,21,974,LE PEN,260,
Montreuil,62588,1.7754,50.4643,1510,495,1015,50,12,953,MÉLENCHON,294,
Mesquer,44097,-2.4616,47.4057,2193,700,1493,37,24,1432,MACRON,391,
La Bernerie-en-Retz,44012,-2.038,47.0839,2878,927,1951,69,36,1846,MACRON,506,
La Ricamarie,42183,4.3704,45.4018,4221,1252,2969,84,55,2830,MÉLENCHON,643,
Marigny-le-Lozon,50292,-1.2671,49.1332,2027,581,1446,57,37,1352,MACRON,328,
Gagnac-sur-Garonne,31205,1.3635,43.7071,2082,636,1446,33,34,1379,MACRON,331,
Sainte-Feyre,23193,1.914,46.1581,2028,624,1404,27,25,1352,MACRON,272,
Le Mayet-de-Montagne,03165,3.6517,46.0607,1009,289,720,16,16,688,MACRON,159,
Les Pieux,50402,-1.8148,49.5121,2631,825,1806,82,26,1698,MACRON,397,
Neuvy,03200,3.2816,46.5678,1189,389,800,29,10,761,MACRON,164,
Plougonvelin,29190,-4.7231,48.3466,3559,1013,2546,62,62,2422,MACRON,607,
Pont-de-l'Isère,26250,4.8769,45.0161,2419,702,1717,62,33,1622,MÉLENCHON,374,
Moncoutant-sur-Sèvre,79179,-0.5896,46.7155,3695,1101,2594,83,50,2461,MACRON,612,
Balbigny,42011,4.1872,45.8338,2041,667,1374,39,22,1313,MÉLENCHON,313,
Guénange,57269,6.2087,49.2961,5899,1661,4238,138,79,4021,MÉLENCHON,1075,
Aigrefeuille-d'Aunis,17003,-0.9403,46.1187,3328,957,2371,69,41,2261,MACRON,520,
Soultz-Haut-Rhin,68315,7.175,47.8869,5110,1477,3633,154,62,3417,MÉLENCHON,891,
Beaurainville,62100,1.9025,50.4191,1614,504,1110,33,25,1052,MÉLENCHON,366,
Labarthe-Rivière,31247,0.6684,43.0866,1049,301,748,10,18,720,MACRON,184,
Saint-Rémy-en-Rollat,03258,3.3817,46.1943,1320,444,876,41,9,826,MACRON,176,
Plougonven,29191,-3.7337,48.5143,2646,810,1836,57,39,1740,MACRON,476,
Bouvigny-Boyeffles,62170,2.6789,50.4212,1940,526,1414,32,33,1349,MÉLENCHON,436,
Thiberville,27629,0.4385,49.1335,1316,417,899,30,14,855,MÉLENCHON,247,
Solesmes,72336,-0.2857,47.8427,999,333,666,11,9,646,LE PEN,180,
La Ferté-Gaucher,77182,3.3086,48.7888,2344,742,1602,35,28,1539,MACRON,340,
Conques-sur-Orbiel,11099,2.3862,43.2823,1747,479,1268,22,15,1231,MÉLENCHON,323,
Meynes,30166,4.5566,43.8752,1758,536,1222,17,25,1180,MÉLENCHON,348,
Capinghem,59128,2.9644,50.6482,1753,556,1197,35,27,1135,MÉLENCHON,309,
Bellevaux,74032,6.552,46.2285,1266,403,863,13,13,837,MACRON,204,
Combloux,74083,6.6382,45.8929,1709,474,1235,32,17,1186,LE PEN,283,
Vorey,43267,3.9017,45.196,1193,312,881,18,26,837,MACRON,199,
Labastide-Saint-Georges,81116,1.8496,43.7025,1546,462,1084,40,23,1021,MÉLENCHON,214,
Sainte-Bazeille,47233,0.1051,44.5419,2481,701,1780,43,43,1694,MÉLENCHON,414,
Lantosque,06074,7.301,43.9682,1354,431,923,34,18,871,MÉLENCHON,229,
Mondelange,57474,6.1737,49.2639,4188,1235,2953,103,56,2794,MÉLENCHON,761,
Seyssuel,38487,4.8433,45.5613,1671,449,1222,34,28,1160,MACRON,272,
Le Bas Ségala,12021,2.1396,44.3113,1409,433,976,24,17,935,MACRON,225,
Lubersac,19121,1.4015,45.4552,1810,540,1270,50,29,1191,MACRON,300,
Longeville-lès-Metz,57412,6.1435,49.1151,2894,814,2080,68,43,1969,MÉLENCHON,554,
Naves,19146,1.7446,45.3132,1834,541,1293,48,25,1220,MACRON,303,
Lamanon,13049,5.0827,43.7072,1674,507,1167,56,27,1084,MÉLENCHON,277,
Landrecies,59331,3.6887,50.1174,2565,793,1772,71,28,1673,MÉLENCHON,445,
