LibSubCom,code_commune,CodNuaListe,NbVoix,score
Goven,35123,LDVD,106,5.35
Goven,35123,LUC,465,23.45
Goven,35123,LUDI,485,24.46
Goven,35123,LUC,455,22.95
La Guerche-de-Bretagne,35125,LDIV,12,0.7
La Guerche-de-Bretagne,35125,LUC,314,18.2
La Guerche-de-Bretagne,35125,LFI,313,18.14
La Guerche-de-Bretagne,35125,LLR,316,18.32
La Guerche-de-Bretagne,35125,LGJ,311,18.03
La Guerche-de-Bretagne,35125,LREM,459,26.61
Guichen,35126,LDVC,18,0.47
Guichen,35126,LUD,1063,27.86
Guichen,35126,LMDM,45,1.18
Guichen,35126,LLR,1073,28.13
Guichen,35126,LREM,1616,42.36
Guignen,35127,LLR,598,37.92
Guignen,35127,LREM,950,60.24
Guignen,35127,LDVC,29,1.84
L'Hermitage,35131,LUC,376,20.01
L'Hermitage,35131,LUC,392,20.86
L'Hermitage,35131,LLR,381,20.28
L'Hermitage,35131,LDVD,93,4.95
L'Hermitage,35131,LREM,637,33.9
Iffendic,35133,LLR,769,37.31
Iffendic,35133,LRN,558,27.07
Iffendic,35133,LUC,734,35.61
Janzé,35136,LUC,1144,31.7
Janzé,35136,LFI,1136,31.48
Janzé,35136,LDVD,269,7.45
Janzé,35136,LUD,1060,29.37
Laillé,35139,LECO,14,0.56
Laillé,35139,LLR,478,19.28
Laillé,35139,LFI,514,20.73
Laillé,35139,LDVC,4,0.16
Laillé,35139,LUD,509,20.53
Laillé,35139,LVEC,231,9.32
Laillé,35139,LREM,729,29.41
Liffré,35152,LUDI,668,18.39
Liffré,35152,LDVC,18,0.5
Liffré,35152,LCOM,36,0.99
Liffré,35152,LFI,698,19.21
Liffré,35152,LLR,674,18.55
Liffré,35152,LRN,471,12.96
Liffré,35152,LREM,1068,29.4
Val d'Anast,35168,LREM,635,34.87
Val d'Anast,35168,LUC,412,22.62
Val d'Anast,35168,LLR,426,23.39
Val d'Anast,35168,LRN,348,19.11
Melesse,35173,LRN,3194,90.2
Melesse,35173,LEXD,268,7.57
Melesse,35173,LDIV,79,2.23
Guipry-Messac,35176,LLR,1226,38.59
Guipry-Messac,35176,LREM,1951,61.41
La Mézière,35177,LLR,596,26.73
La Mézière,35177,LUC,611,27.4
La Mézière,35177,LDIV,2,0.09
La Mézière,35177,LDVC,14,0.63
La Mézière,35177,LREM,1007,45.16
Miniac-Morvan,35179,LRN,288,16.9
Miniac-Morvan,35179,LUC,390,22.89
Miniac-Morvan,35179,LREM,635,37.27
Miniac-Morvan,35179,LMDM,5,0.29
Miniac-Morvan,35179,LLR,386,22.65
Montauban-de-Bretagne,35184,LVEC,301,11.32
Montauban-de-Bretagne,35184,LUC,675,25.38
Montauban-de-Bretagne,35184,LUD,656,24.66
Montauban-de-Bretagne,35184,LREM,1028,38.65
Montfort-sur-Meu,35188,LFI,808,25.63
Montfort-sur-Meu,35188,LFI,822,26.08
Montfort-sur-Meu,35188,LDVC,11,0.35
Montfort-sur-Meu,35188,LLR,773,24.52
Montfort-sur-Meu,35188,LVEC,373,11.83
Montfort-sur-Meu,35188,LSOC,365,11.58
Mordelles,35196,LUDI,1215,33.01
Mordelles,35196,LUC,1194,32.44
Mordelles,35196,LUC,1200,32.6
Mordelles,35196,LEXG,34,0.92
Mordelles,35196,LDVC,9,0.24
Mordelles,35196,LDIV,29,0.79
Noyal-Châtillon-sur-Seiche,35206,LMDM,34,1.12
Noyal-Châtillon-sur-Seiche,35206,LRN,803,26.35
Noyal-Châtillon-sur-Seiche,35206,LFI,1154,37.86
Noyal-Châtillon-sur-Seiche,35206,LLR,1057,34.68
Noyal-sur-Vilaine,35207,LUG,343,12.33
Noyal-sur-Vilaine,35207,LVEC,341,12.26
Noyal-sur-Vilaine,35207,LLR,743,26.72
Noyal-sur-Vilaine,35207,LRN,563,20.24
Noyal-sur-Vilaine,35207,LUDI,791,28.44
Orgères,35208,LVEC,238,9.6
Orgères,35208,LUC,475,19.17
Orgères,35208,LREM,774,31.23
Orgères,35208,LUDI,490,19.77
Orgères,35208,LFI,501,20.22
Pacé,35210,LUC,951,18.5
Pacé,35210,LFI,966,18.79
Pacé,35210,LRN,697,13.56
Pacé,35210,LEXG,39,0.76
Pacé,35210,LUC,943,18.35
Pacé,35210,LREM,1487,28.93
Pacé,35210,LCOM,57,1.11
Pipriac,35219,LFI,405,24.68
Pipriac,35219,LMDM,8,0.49
Pipriac,35219,LRN,277,16.88
Pipriac,35219,LDVG,195,11.88
Pipriac,35219,LLR,385,23.46
Pipriac,35219,LFI,371,22.61
Plélan-le-Grand,35223,LECO,4,0.22
Plélan-le-Grand,35223,LVEC,269,14.94
Plélan-le-Grand,35223,LEXG,23,1.28
Plélan-le-Grand,35223,LREM,908,50.42
Plélan-le-Grand,35223,LFI,597,33.15
Pleurtuit,35228,LUC,685,21.03
Pleurtuit,35228,LUC,703,21.58
Pleurtuit,35228,LRN,534,16.39
Pleurtuit,35228,LCOM,41,1.26
Pleurtuit,35228,LSOC,336,10.31
Pleurtuit,35228,LUD,754,23.14
Pleurtuit,35228,LDVD,205,6.29
Redon,35236,LMDM,79,1.96
Redon,35236,LLR,1943,48.31
Redon,35236,LUDI,2000,49.73
Rennes,35238,LLR,25468,36.1
Rennes,35238,LDVC,271,0.38
Rennes,35238,LRN,18951,26.87
Rennes,35238,LEXD,1534,2.17
Rennes,35238,LUG,11806,16.74
Rennes,35238,LSOC,11605,16.45
Rennes,35238,LMDM,906,1.28
Retiers,35239,LFI,607,32.55
Retiers,35239,LRN,421,22.57
Retiers,35239,LDVG,261,13.99
Retiers,35239,LUC,576,30.88
Le Rheu,35240,LVEC,482,13.71
Le Rheu,35240,LDVD,246,7.0
Le Rheu,35240,LMDM,43,1.22
Le Rheu,35240,LUDI,1056,30.04
Le Rheu,35240,LREM,1688,48.02
Romillé,35245,LEXD,34,2.01
Romillé,35245,LFI,583,34.42
Romillé,35245,LDVD,139,8.21
Romillé,35245,LREM,938,55.37
Saint-Aubin-d'Aubigné,35251,LUC,403,23.25
Saint-Aubin-d'Aubigné,35251,LECO,4,0.23
Saint-Aubin-d'Aubigné,35251,LVEC,202,11.66
Saint-Aubin-d'Aubigné,35251,LMDM,14,0.81
Saint-Aubin-d'Aubigné,35251,LREM,681,39.3
Saint-Aubin-d'Aubigné,35251,LCOM,32,1.85
Saint-Aubin-d'Aubigné,35251,LUC,397,22.91
Saint-Aubin-du-Cormier,35253,LUC,656,44.57
Saint-Aubin-du-Cormier,35253,LUDI,654,44.43
Saint-Aubin-du-Cormier,35253,LDVD,162,11.01
Maen-Roch,35257,LUDI,422,20.38
Maen-Roch,35257,LDVD,105,5.07
Maen-Roch,35257,LREM,641,30.95
Maen-Roch,35257,LDVG,191,9.22
Maen-Roch,35257,LRN,296,14.29
Maen-Roch,35257,LFI,416,20.09
Saint-Gilles,35275,LUD,674,33.73
Saint-Gilles,35275,LSOC,312,15.62
Saint-Gilles,35275,LREM,1012,50.65
Saint-Grégoire,35278,LGJ,850,17.83
Saint-Grégoire,35278,LCOM,54,1.13
Saint-Grégoire,35278,LDVD,190,3.99
Saint-Grégoire,35278,LRN,622,13.05
Saint-Grégoire,35278,LLR,849,17.81
Saint-Grégoire,35278,LUDI,850,17.83
Saint-Grégoire,35278,LREM,1351,28.35
Saint-Jacques-de-la-Lande,35281,LDIV,43,0.92
Saint-Jacques-de-la-Lande,35281,LDVG,2346,50.17
Saint-Jacques-de-la-Lande,35281,LVEC,2287,48.91
Saint-Malo,35288,LFI,5641,24.29
Saint-Malo,35288,LDIV,80,0.34
Saint-Malo,35288,LVEC,2567,11.05
Saint-Malo,35288,LLR,5423,23.35
Saint-Malo,35288,LRN,4056,17.46
Saint-Malo,35288,LFI,5461,23.51
Saint-Méen-le-Grand,35297,LSOC,186,10.27
Saint-Méen-le-Grand,35297,LVEC,189,10.44
Saint-Méen-le-Grand,35297,LFI,398,21.98
Saint-Méen-le-Grand,35297,LLR,393,21.7
Saint-Méen-le-Grand,35297,LREM,596,32.91
Saint-Méen-le-Grand,35297,LEXD,49,2.71
Saint-Méloir-des-Ondes,35299,LDIV,1,0.05
Saint-Méloir-des-Ondes,35299,LUG,205,10.05
Saint-Méloir-des-Ondes,35299,LSOC,226,11.08
Saint-Méloir-des-Ondes,35299,LLR,479,23.48
Saint-Méloir-des-Ondes,35299,LECO,12,0.59
Saint-Méloir-des-Ondes,35299,LREM,750,36.76
Saint-Méloir-des-Ondes,35299,LRN,367,17.99
Mesnil-Roc'h,35308,LRN,265,14.58
Mesnil-Roc'h,35308,LDVG,144,7.92
Mesnil-Roc'h,35308,LUD,339,18.65
Mesnil-Roc'h,35308,LSOC,151,8.31
Mesnil-Roc'h,35308,LREM,537,29.54
Mesnil-Roc'h,35308,LLR,382,21.01
Servon-sur-Vilaine,35327,LGJ,312,17.45
Servon-sur-Vilaine,35327,LLR,299,16.72
Servon-sur-Vilaine,35327,LUC,326,18.23
Servon-sur-Vilaine,35327,LUC,333,18.62
Servon-sur-Vilaine,35327,LREM,495,27.68
Servon-sur-Vilaine,35327,LDVC,11,0.62
Servon-sur-Vilaine,35327,LREG,12,0.67
Thorigné-Fouillard,35334,LMDM,24,0.63
Thorigné-Fouillard,35334,LSOC,415,10.82
Thorigné-Fouillard,35334,LUC,939,24.49
Thorigné-Fouillard,35334,LREM,1505,39.24
Thorigné-Fouillard,35334,LLR,952,24.82
Tinténiac,35337,LFI,444,27.27
Tinténiac,35337,LSOC,193,11.86
Tinténiac,35337,LREM,694,42.63
Tinténiac,35337,LRN,297,18.24
Vern-sur-Seiche,35352,LUC,1909,47.67
Vern-sur-Seiche,35352,LCOM,124,3.1
Vern-sur-Seiche,35352,LFI,1972,49.24
Vezin-le-Coquet,35353,LUC,450,21.18
Vezin-le-Coquet,35353,LLR,442,20.8
Vezin-le-Coquet,35353,LRN,336,15.81
Vezin-le-Coquet,35353,LDVC,9,0.42
Vezin-le-Coquet,35353,LREM,707,33.27
Vezin-le-Coquet,35353,LVEC,181,8.52
Vitré,35360,LDIV,39,0.47
Vitré,35360,LFI,1721,20.88
Vitré,35360,LFI,1769,21.46
Vitré,35360,LRN,1254,15.21
Vitré,35360,LEXD,86,1.04
Vitré,35360,LSOC,785,9.52
Vitré,35360,LREM,2588,31.4
Pont-Péan,35363,LDVG,255,12.21
Pont-Péan,35363,LREM,839,40.16
Pont-Péan,35363,LFI,558,26.71
Pont-Péan,35363,LECO,4,0.19
Pont-Péan,35363,LUC,433,20.73
Acigné,35001,LUC,573,18.13
Acigné,35001,LECO,16,0.51
Acigné,35001,LUC,543,17.18
Acigné,35001,LREM,890,28.16
Acigné,35001,LRDG,125,3.96
Acigné,35001,LLR,554,17.53
Acigné,35001,LRN,459,14.53
Val-Couesnon,35004,LSOC,161,8.59
Val-Couesnon,35004,LREM,581,31.0
Val-Couesnon,35004,LUC,368,19.64
Val-Couesnon,35004,LUD,369,19.69
Val-Couesnon,35004,LMDM,22,1.17
Val-Couesnon,35004,LLR,339,18.09
Val-Couesnon,35004,LECO,34,1.81
Argentré-du-Plessis,35006,LUC,1093,50.46
Argentré-du-Plessis,35006,LLR,1073,49.54
Bain-de-Bretagne,35012,LSOC,3041,91.32
Bain-de-Bretagne,35012,LEXG,245,7.36
Bain-de-Bretagne,35012,LECO,44,1.32
Bédée,35023,LDVG,314,15.97
Bédée,35023,LDIV,7,0.36
Bédée,35023,LRN,522,26.55
Bédée,35023,LREM,1081,54.98
Bédée,35023,LDIV,42,2.14
Betton,35024,LDIV,48,0.85
Betton,35024,LDVG,1813,31.96
Betton,35024,LUC,3812,67.2
La Bouëxière,35031,LMDM,73,3.9
La Bouëxière,35031,LLR,1797,96.1
Bourgbarré,35032,LREM,1165,62.94
Bourgbarré,35032,LVEC,346,18.69
Bourgbarré,35032,LSOC,340,18.37
Bréal-sous-Montfort,35037,LUC,1406,50.07
Bréal-sous-Montfort,35037,LUC,1402,49.93
Breteil,35040,LSOC,454,26.71
Breteil,35040,LDVD,235,13.82
Breteil,35040,LUC,954,56.12
Breteil,35040,LEXD,57,3.35
Bruz,35047,LLR,1398,16.79
Bruz,35047,LDVD,311,3.74
Bruz,35047,LUDI,1399,16.8
Bruz,35047,LUC,1405,16.87
Bruz,35047,LRN,1031,12.38
Bruz,35047,LUC,1406,16.89
Bruz,35047,LUC,1376,16.53
Cancale,35049,LVEC,944,32.51
Cancale,35049,LLR,1960,67.49
Cesson-Sévigné,35051,LLR,3480,43.82
Cesson-Sévigné,35051,LRN,2602,32.76
Cesson-Sévigné,35051,LDVD,831,10.46
Cesson-Sévigné,35051,LRDG,880,11.08
Cesson-Sévigné,35051,LMDM,149,1.88
Chantepie,35055,LUC,792,17.58
Chantepie,35055,LUC,815,18.1
Chantepie,35055,LUC,821,18.23
Chantepie,35055,LUC,834,18.52
Chantepie,35055,LCOM,55,1.22
Chantepie,35055,LLR,813,18.05
Chantepie,35055,LSOC,374,8.3
La Chapelle-des-Fougeretz,35059,LUC,1929,92.61
La Chapelle-des-Fougeretz,35059,LCOM,154,7.39
Chartres-de-Bretagne,35066,LMDM,243,6.78
Chartres-de-Bretagne,35066,LUG,3341,93.22
Châteaubourg,35068,LUC,1387,44.43
Châteaubourg,35068,LDIV,23,0.74
Châteaubourg,35068,LVEC,670,21.46
Châteaubourg,35068,LRN,1042,33.38
Châteaugiron,35069,LUDI,2057,44.35
Châteaugiron,35069,LSOC,964,20.78
Châteaugiron,35069,LRN,1617,34.86
Chavagne,35076,LVEC,150,7.98
Chavagne,35076,LLR,259,13.78
Chavagne,35076,LUC,275,14.64
Chavagne,35076,LREM,450,23.95
Chavagne,35076,LUDI,286,15.22
Chavagne,35076,LUC,273,14.53
Chavagne,35076,LRN,186,9.9
Combourg,35085,LRN,306,11.06
Combourg,35085,LSOC,194,7.01
Combourg,35085,LUC,421,15.22
Combourg,35085,LLR,410,14.82
Combourg,35085,LUDI,386,13.96
Combourg,35085,LREM,629,22.74
Combourg,35085,LUC,420,15.18
Dinard,35093,LUC,4734,87.1
Dinard,35093,LDIV,701,12.9
Dol-de-Bretagne,35095,LREM,1962,77.83
Dol-de-Bretagne,35095,LVEC,559,22.17
Domloup,35099,LVEC,196,12.6
Domloup,35099,LREM,688,44.24
Domloup,35099,LUC,422,27.14
Domloup,35099,LSOC,182,11.7
Domloup,35099,LMDM,6,0.39
Domloup,35099,LDIV,61,3.92
Fougères,35115,LRN,1449,17.59
Fougères,35115,LFI,1961,23.81
Fougères,35115,LREM,2991,36.31
Fougères,35115,LUC,1836,22.29
Gévezé,35120,LREM,1445,61.23
Gévezé,35120,LMDM,24,1.02
Gévezé,35120,LFI,891,37.75
Goven,35123,LUC,472,23.8
Goven,35123,LDVD,106,5.35
Goven,35123,LUC,465,23.45
Goven,35123,LUDI,485,24.46
Goven,35123,LUC,455,22.95
La Guerche-de-Bretagne,35125,LDIV,12,0.7
La Guerche-de-Bretagne,35125,LUC,314,18.2
La Guerche-de-Bretagne,35125,LFI,313,18.14
La Guerche-de-Bretagne,35125,LLR,316,18.32
La Guerche-de-Bretagne,35125,LGJ,311,18.03
La Guerche-de-Bretagne,35125,LREM,459,26.61
Guichen,35126,LDVC,18,0.47
Guichen,35126,LUD,1063,27.86
Guichen,35126,LMDM,45,1.18
Guichen,35126,LLR,1073,28.13
Guichen,35126,LREM,1616,42.36
Guignen,35127,LLR,598,37.92
Guignen,35127,LREM,950,60.24
Guignen,35127,LDVC,29,1.84
L'Hermitage,35131,LUC,376,20.01
L'Hermitage,35131,LUC,392,20.86
L'Hermitage,35131,LLR,381,20.28
L'Hermitage,35131,LDVD,93,4.95
L'Hermitage,35131,LREM,637,33.9
Iffendic,35133,LLR,769,37.31
Iffendic,35133,LRN,558,27.07
Iffendic,35133,LUC,734,35.61
Janzé,35136,LUC,1144,31.7
Janzé,35136,LFI,1136,31.48
Janzé,35136,LDVD,269,7.45
Janzé,35136,LUD,1060,29.37
Laillé,35139,LECO,14,0.56
Laillé,35139,LLR,478,19.28
Laillé,35139,LFI,514,20.73
Laillé,35139,LDVC,4,0.16
Laillé,35139,LUD,509,20.53
Laillé,35139,LVEC,231,9.32
Laillé,35139,LREM,729,29.41
Liffré,35152,LUDI,668,18.39
Liffré,35152,LDVC,18,0.5
Liffré,35152,LCOM,36,0.99
Liffré,35152,LFI,698,19.21
Liffré,35152,LLR,674,18.55
Liffré,35152,LRN,471,12.96
Liffré,35152,LREM,1068,29.4
Val d'Anast,35168,LREM,635,34.87
Val d'Anast,35168,LUC,412,22.62
Val d'Anast,35168,LLR,426,23.39
Val d'Anast,35168,LRN,348,19.11
Melesse,35173,LRN,3194,90.2
Melesse,35173,LEXD,268,7.57
Melesse,35173,LDIV,79,2.23
Guipry-Messac,35176,LLR,1226,38.59
Guipry-Messac,35176,LREM,1951,61.41
La Mézière,35177,LLR,596,26.73
La Mézière,35177,LUC,611,27.4
La Mézière,35177,LDIV,2,0.09
La Mézière,35177,LDVC,14,0.63
La Mézière,35177,LREM,1007,45.16
Miniac-Morvan,35179,LRN,288,16.9
Miniac-Morvan,35179,LUC,390,22.89
Miniac-Morvan,35179,LREM,635,37.27
Miniac-Morvan,35179,LMDM,5,0.29
Miniac-Morvan,35179,LLR,386,22.65
Montauban-de-Bretagne,35184,LVEC,301,11.32
Montauban-de-Bretagne,35184,LUC,675,25.38
Montauban-de-Bretagne,35184,LUD,656,24.66
Montauban-de-Bretagne,35184,LREM,1028,38.65
Montfort-sur-Meu,35188,LFI,808,25.63
Montfort-sur-Meu,35188,LFI,822,26.08
Montfort-sur-Meu,35188,LDVC,11,0.35
Montfort-sur-Meu,35188,LLR,773,24.52
Montfort-sur-Meu,35188,LVEC,373,11.83
Montfort-sur-Meu,35188,LSOC,365,11.58
Mordelles,35196,LUDI,1215,33.01
Mordelles,35196,LUC,1194,32.44
Mordelles,35196,LUC,1200,32.6
Mordelles,35196,LEXG,34,0.92
Mordelles,35196,LDVC,9,0.24
Mordelles,35196,LDIV,29,0.79
Noyal-Châtillon-sur-Seiche,35206,LMDM,34,1.12
Noyal-Châtillon-sur-Seiche,35206,LRN,803,26.35
Noyal-Châtillon-sur-Seiche,35206,LFI,1154,37.86
Noyal-Châtillon-sur-Seiche,35206,LLR,1057,34.68
Noyal-sur-Vilaine,35207,LUG,343,12.33
Noyal-sur-Vilaine,35207,LVEC,341,12.26
Noyal-sur-Vilaine,35207,LLR,743,26.72
Noyal-sur-Vilaine,35207,LRN,563,20.24
Noyal-sur-Vilaine,35207,LUDI,791,28.44
Orgères,35208,LVEC,238,9.6
Orgères,35208,LUC,475,19.17
Orgères,35208,LREM,774,31.23
Orgères,35208,LUDI,490,19.77
Orgères,35208,LFI,501,20.22
Pacé,35210,LUC,951,18.5
Pacé,35210,LFI,966,18.79
Pacé,35210,LRN,697,13.56
Pacé,35210,LEXG,39,0.76
Pacé,35210,LUC,943,18.35
Pacé,35210,LREM,1487,28.93
Pacé,35210,LCOM,57,1.11
Pipriac,35219,LFI,405,24.68
Pipriac,35219,LMDM,8,0.49
Pipriac,35219,LRN,277,16.88
Pipriac,35219,LDVG,195,11.88
Pipriac,35219,LLR,385,23.46
Pipriac,35219,LFI,371,22.61
Plélan-le-Grand,35223,LECO,4,0.22
Plélan-le-Grand,35223,LVEC,269,14.94
Plélan-le-Grand,35223,LEXG,23,1.28
Plélan-le-Grand,35223,LREM,908,50.42
Plélan-le-Grand,35223,LFI,597,33.15
Pleurtuit,35228,LUC,685,21.03
Pleurtuit,35228,LUC,703,21.58
Pleurtuit,35228,LRN,534,16.39
Pleurtuit,35228,LCOM,41,1.26
Pleurtuit,35228,LSOC,336,10.31
Pleurtuit,35228,LUD,754,23.14
Pleurtuit,35228,LDVD,205,6.29
Redon,35236,LMDM,79,1.96
Redon,35236,LLR,1943,48.31
Redon,35236,LUDI,2000,49.73
Rennes,35238,LLR,25468,36.1
Rennes,35238,LDVC,271,0.38
Rennes,35238,LRN,18951,26.87
Rennes,35238,LEXD,1534,2.17
Rennes,35238,LUG,11806,16.74
Rennes,35238,LSOC,11605,16.45
Rennes,35238,LMDM,906,1.28
Retiers,35239,LFI,607,32.55
Retiers,35239,LRN,421,22.57
Retiers,35239,LDVG,261,13.99
Retiers,35239,LUC,576,30.88
Le Rheu,35240,LVEC,482,13.71
Le Rheu,35240,LDVD,246,7.0
Le Rheu,35240,LMDM,43,1.22
Le Rheu,35240,LUDI,1056,30.04
Le Rheu,35240,LREM,1688,48.02
Romillé,35245,LEXD,34,2.01
Romillé,35245,LFI,583,34.42
Romillé,35245,LDVD,139,8.21
Romillé,35245,LREM,938,55.37
Saint-Aubin-d'Aubigné,35251,LUC,403,23.25
Saint-Aubin-d'Aubigné,35251,LECO,4,0.23
Saint-Aubin-d'Aubigné,35251,LVEC,202,11.66
Saint-Aubin-d'Aubigné,35251,LMDM,14,0.81
Saint-Aubin-d'Aubigné,35251,LREM,681,39.3
Saint-Aubin-d'Aubigné,35251,LCOM,32,1.85
Saint-Aubin-d'Aubigné,35251,LUC,397,22.91
Saint-Aubin-du-Cormier,35253,LUC,656,44.57
Saint-Aubin-du-Cormier,35253,LUDI,654,44.43
Saint-Aubin-du-Cormier,35253,LDVD,162,11.01
Maen-Roch,35257,LUDI,422,20.38
Maen-Roch,35257,LDVD,105,5.07
Maen-Roch,35257,LREM,641,30.95
Maen-Roch,35257,LDVG,191,9.22
Maen-Roch,35257,LRN,296,14.29
Maen-Roch,35257,LFI,416,20.09
Saint-Gilles,35275,LUD,674,33.73
Saint-Gilles,35275,LSOC,312,15.62
Saint-Gilles,35275,LREM,1012,50.65
Saint-Grégoire,35278,LGJ,850,17.83
Saint-Grégoire,35278,LCOM,54,1.13
Saint-Grégoire,35278,LDVD,190,3.99
Saint-Grégoire,35278,LRN,622,13.05
Saint-Grégoire,35278,LLR,849,17.81
Saint-Grégoire,35278,LUDI,850,17.83
Saint-Grégoire,35278,LREM,1351,28.35
Saint-Jacques-de-la-Lande,35281,LDIV,43,0.92
Saint-Jacques-de-la-Lande,35281,LDVG,2346,50.17
Saint-Jacques-de-la-Lande,35281,LVEC,2287,48.91
Saint-Malo,35288,LFI,5641,24.29
Saint-Malo,35288,LDIV,80,0.34
Saint-Malo,35288,LVEC,2567,11.05
Saint-Malo,35288,LLR,5423,23.35
Saint-Malo,35288,LRN,4056,17.46
Saint-Malo,35288,LFI,5461,23.51
Saint-Méen-le-Grand,35297,LSOC,186,10.27
Saint-Méen-le-Grand,35297,LVEC,189,10.44
Saint-Méen-le-Grand,35297,LFI,398,21.98
Saint-Méen-le-Grand,35297,LLR,393,21.7
Saint-Méen-le-Grand,35297,LREM,596,32.91
Saint-Méen-le-Grand,35297,LEXD,49,2.71
Saint-Méloir-des-Ondes,35299,LDIV,1,0.05
Saint-Méloir-des-Ondes,35299,LUG,205,10.05
Saint-Méloir-des-Ondes,35299,LSOC,226,11.08
Saint-Méloir-des-Ondes,35299,LLR,479,23.48
Saint-Méloir-des-Ondes,35299,LECO,12,0.59
Saint-Méloir-des-Ondes,35299,LREM,750,36.76
Saint-Méloir-des-Ondes,35299,LRN,367,17.99
Mesnil-Roc'h,35308,LRN,265,14.58
Mesnil-Roc'h,35308,LDVG,144,7.92
Mesnil-Roc'h,35308,LUD,339,18.65
Mesnil-Roc'h,35308,LSOC,151,8.31
Mesnil-Roc'h,35308,LREM,537,29.54
Mesnil-Roc'h,35308,LLR,382,21.01
Servon-sur-Vilaine,35327,LGJ,312,17.45
Servon-sur-Vilaine,35327,LLR,299,16.72
Servon-sur-Vilaine,35327,LUC,326,18.23
Servon-sur-Vilaine,35327,LUC,333,18.62
Servon-sur-Vilaine,35327,LREM,495,27.68
Servon-sur-Vilaine,35327,LDVC,11,0.62
Servon-sur-Vilaine,35327,LREG,12,0.67
Thorigné-Fouillard,35334,LMDM,24,0.63
Thorigné-Fouillard,35334,LSOC,415,10.82
Thorigné-Fouillard,35334,LUC,939,24.49
Thorigné-Fouillard,35334,LREM,1505,39.24
Thorigné-Fouillard,35334,LLR,952,24.82
Tinténiac,35337,LFI,444,27.27
Tinténiac,35337,LSOC,193,11.86
Tinténiac,35337,LREM,694,42.63
Tinténiac,35337,LRN,297,18.24
Vern-sur-Seiche,35352,LUC,1909,47.67
Vern-sur-Seiche,35352,LCOM,124,3.1
Vern-sur-Seiche,35352,LFI,1972,49.24
Vezin-le-Coquet,35353,LUC,450,21.18
Vezin-le-Coquet,35353,LLR,442,20.8
Vezin-le-Coquet,35353,LRN,336,15.81
Vezin-le-Coquet,35353,LDVC,9,0.42
Vezin-le-Coquet,35353,LREM,707,33.27
Vezin-le-Coquet,35353,LVEC,181,8.52
Vitré,35360,LDIV,39,0.47
Vitré,35360,LFI,1721,20.88
Vitré,35360,LFI,1769,21.46
Vitré,35360,LRN,1254,15.21
Vitré,35360,LEXD,86,1.04
Vitré,35360,LSOC,785,9.52
Vitré,35360,LREM,2588,31.4
Pont-Péan,35363,LDVG,255,12.21
Pont-Péan,35363,LREM,839,40.16
Pont-Péan,35363,LFI,558,26.71
Pont-Péan,35363,LECO,4,0.19
Pont-Péan,35363,LUC,433,20.73
Acigné,35001,LUC,573,18.13
Acigné,35001,LECO,16,0.51
Acigné,35001,LUC,543,17.18
Acigné,35001,LREM,890,28.16
Acigné,35001,LRDG,125,3.96
Acigné,35001,LLR,554,17.53
Acigné,35001,LRN,459,14.53
Val-Couesnon,35004,LSOC,161,8.59
Val-Couesnon,35004,LREM,581,31.0
Val-Couesnon,35004,LUC,368,19.64
Val-Couesnon,35004,LUD,369,19.69
Val-Couesnon,35004,LMDM,22,1.17
Val-Couesnon,35004,LLR,339,18.09
Val-Couesnon,35004,LECO,34,1.81
Argentré-du-Plessis,35006,LUC,1093,50.46
Argentré-du-Plessis,35006,LLR,1073,49.54
Bain-de-Bretagne,35012,LSOC,3041,91.32
Bain-de-Bretagne,35012,LEXG,245,7.36
Bain-de-Bretagne,35012,LECO,44,1.32
Bédée,35023,LDVG,314,15.97
Bédée,35023,LDIV,7,0.36
Bédée,35023,LRN,522,26.55
Bédée,35023,LREM,1081,54.98
Bédée,35023,LDIV,42,2.14
Betton,35024,LDIV,48,0.85
Betton,35024,LDVG,1813,31.96
Betton,35024,LUC,3812,67.2
La Bouëxière,35031,LMDM,73,3.9
La Bouëxière,35031,LLR,1797,96.1
Bourgbarré,35032,LREM,1165,62.94
Bourgbarré,35032,LVEC,346,18.69
Bourgbarré,35032,LSOC,340,18.37
Bréal-sous-Montfort,35037,LUC,1406,50.07
Bréal-sous-Montfort,35037,LUC,1402,49.93
Breteil,35040,LSOC,454,26.71
Breteil,35040,LDVD,235,13.82
Breteil,35040,LUC,954,56.12
Breteil,35040,LEXD,57,3.35
Bruz,35047,LLR,1398,16.79
Bruz,35047,LDVD,311,3.74
Bruz,35047,LUDI,1399,16.8
Bruz,35047,LUC,1405,16.87
Bruz,35047,LRN,1031,12.38
Bruz,35047,LUC,1406,16.89
Bruz,35047,LUC,1376,16.53
Cancale,35049,LVEC,944,32.51
Cancale,35049,LLR,1960,67.49
Cesson-Sévigné,35051,LLR,3480,43.82
Cesson-Sévigné,35051,LRN,2602,32.76
Cesson-Sévigné,35051,LDVD,831,10.46
Cesson-Sévigné,35051,LRDG,880,11.08
Cesson-Sévigné,35051,LMDM,149,1.88
Chantepie,35055,LUC,792,17.58
Chantepie,35055,LUC,815,18.1
Chantepie,35055,LUC,821,18.23
Chantepie,35055,LUC,834,18.52
Chantepie,35055,LCOM,55,1.22
Chantepie,35055,LLR,813,18.05
Chantepie,35055,LSOC,374,8.3
La Chapelle-des-Fougeretz,35059,LUC,1929,92.61
La Chapelle-des-Fougeretz,35059,LCOM,154,7.39
Chartres-de-Bretagne,35066,LMDM,243,6.78
